"intensity_image","mask_image","ROI_label","COV","COVERED_IMAGE_INTENSITY_RANGE","ENERGY","ENTROPY","EXCESS_KURTOSIS","HYPERFLATNESS","HYPERSKEWNESS","INTEGRATED_INTENSITY","INTERQUARTILE_RANGE","KURTOSIS","MAX","MEAN","MEAN_ABSOLUTE_DEVIATION","MEDIAN","MEDIAN_ABSOLUTE_DEVIATION","MIN","MODE","P01","P10","P25","P75","P90","P99","QCOD","RANGE","ROBUST_MEAN","ROBUST_MEAN_ABSOLUTE_DEVIATION","ROOT_MEAN_SQUARED","SKEWNESS","STANDARD_DEVIATION","STANDARD_DEVIATION_BIASED","STANDARD_ERROR","VARIANCE","VARIANCE_BIASED","UNIFORMITY","UNIFORMITY_PIU","AREA_PIXELS_COUNT","AREA_UM2","CENTROID_X","CENTROID_Y","WEIGHTED_CENTROID_Y","WEIGHTED_CENTROID_X","MASS_DISPLACEMENT","COMPACTNESS","BBOX_YMIN","BBOX_XMIN","BBOX_HEIGHT","BBOX_WIDTH","DIAMETER_EQUAL_AREA","EXTENT","ASPECT_RATIO","MAJOR_AXIS_LENGTH","MINOR_AXIS_LENGTH","ECCENTRICITY","ELONGATION","ORIENTATION","ROUNDNESS","PERIMETER","DIAMETER_EQUAL_PERIMETER","EDGE_MEAN_INTENSITY","EDGE_STDDEV_INTENSITY","EDGE_MAX_INTENSITY","EDGE_MIN_INTENSITY","EDGE_INTEGRATED_INTENSITY","CIRCULARITY","CONVEX_HULL_AREA","SOLIDITY","EROSIONS_2_VANISH","EROSIONS_2_VANISH_COMPLEMENT","FRACT_DIM_BOXCOUNT","FRACT_DIM_PERIMETER","MIN_FERET_DIAMETER","MAX_FERET_DIAMETER","MIN_FERET_ANGLE","MAX_FERET_ANGLE","STAT_FERET_DIAM_MIN","STAT_FERET_DIAM_MAX","STAT_FERET_DIAM_MEAN","STAT_FERET_DIAM_MEDIAN","STAT_FERET_DIAM_STDDEV","STAT_FERET_DIAM_MODE","STAT_MARTIN_DIAM_MIN","STAT_MARTIN_DIAM_MAX","STAT_MARTIN_DIAM_MEAN","STAT_MARTIN_DIAM_MEDIAN","STAT_MARTIN_DIAM_STDDEV","STAT_MARTIN_DIAM_MODE","STAT_NASSENSTEIN_DIAM_MIN","STAT_NASSENSTEIN_DIAM_MAX","STAT_NASSENSTEIN_DIAM_MEAN","STAT_NASSENSTEIN_DIAM_MEDIAN","STAT_NASSENSTEIN_DIAM_STDDEV","STAT_NASSENSTEIN_DIAM_MODE","MAXCHORDS_MAX","MAXCHORDS_MAX_ANG","MAXCHORDS_MIN","MAXCHORDS_MIN_ANG","MAXCHORDS_MEDIAN","MAXCHORDS_MEAN","MAXCHORDS_MODE","MAXCHORDS_STDDEV","ALLCHORDS_MAX","ALLCHORDS_MAX_ANG","ALLCHORDS_MIN","ALLCHORDS_MIN_ANG","ALLCHORDS_MEDIAN","ALLCHORDS_MEAN","ALLCHORDS_MODE","ALLCHORDS_STDDEV","EULER_NUMBER","EXTREMA_P1_X","EXTREMA_P1_Y","EXTREMA_P2_X","EXTREMA_P2_Y","EXTREMA_P3_X","EXTREMA_P3_Y","EXTREMA_P4_X","EXTREMA_P4_Y","EXTREMA_P5_X","EXTREMA_P5_Y","EXTREMA_P6_X","EXTREMA_P6_Y","EXTREMA_P7_X","EXTREMA_P7_Y","EXTREMA_P8_X","EXTREMA_P8_Y","POLYGONALITY_AVE","HEXAGONALITY_AVE","HEXAGONALITY_STDDEV","DIAMETER_MIN_ENCLOSING_CIRCLE","DIAMETER_CIRCUMSCRIBING_CIRCLE","DIAMETER_INSCRIBING_CIRCLE","GEODETIC_LENGTH","THICKNESS","ROI_RADIUS_MEAN","ROI_RADIUS_MAX","ROI_RADIUS_MEDIAN","NUM_NEIGHBORS","PERCENT_TOUCHING","CLOSEST_NEIGHBOR1_DIST","CLOSEST_NEIGHBOR1_ANG","CLOSEST_NEIGHBOR2_DIST","CLOSEST_NEIGHBOR2_ANG","ANG_BW_NEIGHBORS_MEAN","ANG_BW_NEIGHBORS_STDDEV","ANG_BW_NEIGHBORS_MODE","GLCM_ASM_0","GLCM_ASM_45","GLCM_ASM_90","GLCM_ASM_135","GLCM_ACOR_0","GLCM_ACOR_45","GLCM_ACOR_90","GLCM_ACOR_135","GLCM_CLUPROM_0","GLCM_CLUPROM_45","GLCM_CLUPROM_90","GLCM_CLUPROM_135","GLCM_CLUSHADE_0","GLCM_CLUSHADE_45","GLCM_CLUSHADE_90","GLCM_CLUSHADE_135","GLCM_CLUTEND_0","GLCM_CLUTEND_45","GLCM_CLUTEND_90","GLCM_CLUTEND_135","GLCM_CONTRAST_0","GLCM_CONTRAST_45","GLCM_CONTRAST_90","GLCM_CONTRAST_135","GLCM_CORRELATION_0","GLCM_CORRELATION_45","GLCM_CORRELATION_90","GLCM_CORRELATION_135","GLCM_DIFAVE_0","GLCM_DIFAVE_45","GLCM_DIFAVE_90","GLCM_DIFAVE_135","GLCM_DIFENTRO_0","GLCM_DIFENTRO_45","GLCM_DIFENTRO_90","GLCM_DIFENTRO_135","GLCM_DIFVAR_0","GLCM_DIFVAR_45","GLCM_DIFVAR_90","GLCM_DIFVAR_135","GLCM_DIS_0","GLCM_DIS_45","GLCM_DIS_90","GLCM_DIS_135","GLCM_ENERGY_0","GLCM_ENERGY_45","GLCM_ENERGY_90","GLCM_ENERGY_135","GLCM_ENTROPY_0","GLCM_ENTROPY_45","GLCM_ENTROPY_90","GLCM_ENTROPY_135","GLCM_HOM1_0","GLCM_HOM1_45","GLCM_HOM1_90","GLCM_HOM1_135","GLCM_HOM2_0","GLCM_HOM2_45","GLCM_HOM2_90","GLCM_HOM2_135","GLCM_ID_0","GLCM_ID_45","GLCM_ID_90","GLCM_ID_135","GLCM_IDN_0","GLCM_IDN_45","GLCM_IDN_90","GLCM_IDN_135","GLCM_IDM_0","GLCM_IDM_45","GLCM_IDM_90","GLCM_IDM_135","GLCM_IDMN_0","GLCM_IDMN_45","GLCM_IDMN_90","GLCM_IDMN_135","GLCM_INFOMEAS1_0","GLCM_INFOMEAS1_45","GLCM_INFOMEAS1_90","GLCM_INFOMEAS1_135","GLCM_INFOMEAS2_0","GLCM_INFOMEAS2_45","GLCM_INFOMEAS2_90","GLCM_INFOMEAS2_135","GLCM_IV_0","GLCM_IV_45","GLCM_IV_90","GLCM_IV_135","GLCM_JAVE_0","GLCM_JAVE_45","GLCM_JAVE_90","GLCM_JAVE_135","GLCM_JE_0","GLCM_JE_45","GLCM_JE_90","GLCM_JE_135","GLCM_JMAX_0","GLCM_JMAX_45","GLCM_JMAX_90","GLCM_JMAX_135","GLCM_JVAR_0","GLCM_JVAR_45","GLCM_JVAR_90","GLCM_JVAR_135","GLCM_SUMAVERAGE_0","GLCM_SUMAVERAGE_45","GLCM_SUMAVERAGE_90","GLCM_SUMAVERAGE_135","GLCM_SUMENTROPY_0","GLCM_SUMENTROPY_45","GLCM_SUMENTROPY_90","GLCM_SUMENTROPY_135","GLCM_SUMVARIANCE_0","GLCM_SUMVARIANCE_45","GLCM_SUMVARIANCE_90","GLCM_SUMVARIANCE_135","GLCM_VARIANCE_0","GLCM_VARIANCE_45","GLCM_VARIANCE_90","GLCM_VARIANCE_135","GLCM_ASM_AVE","GLCM_ACOR_AVE","GLCM_CLUPROM_AVE","GLCM_CLUSHADE_AVE","GLCM_CLUTEND_AVE","GLCM_CONTRAST_AVE","GLCM_CORRELATION_AVE","GLCM_DIFAVE_AVE","GLCM_DIFENTRO_AVE","GLCM_DIFVAR_AVE","GLCM_DIS_AVE","GLCM_ENERGY_AVE","GLCM_ENTROPY_AVE","GLCM_HOM1_AVE","GLCM_ID_AVE","GLCM_IDN_AVE","GLCM_IDM_AVE","GLCM_IDMN_AVE","GLCM_IV_AVE","GLCM_JAVE_AVE","GLCM_JE_AVE","GLCM_INFOMEAS1_AVE","GLCM_INFOMEAS2_AVE","GLCM_VARIANCE_AVE","GLCM_JMAX_AVE","GLCM_JVAR_AVE","GLCM_SUMAVERAGE_AVE","GLCM_SUMENTROPY_AVE","GLCM_SUMVARIANCE_AVE","GLRLM_SRE_0","GLRLM_SRE_45","GLRLM_SRE_90","GLRLM_SRE_135","GLRLM_LRE_0","GLRLM_LRE_45","GLRLM_LRE_90","GLRLM_LRE_135","GLRLM_GLN_0","GLRLM_GLN_45","GLRLM_GLN_90","GLRLM_GLN_135","GLRLM_GLNN_0","GLRLM_GLNN_45","GLRLM_GLNN_90","GLRLM_GLNN_135","GLRLM_RLN_0","GLRLM_RLN_45","GLRLM_RLN_90","GLRLM_RLN_135","GLRLM_RLNN_0","GLRLM_RLNN_45","GLRLM_RLNN_90","GLRLM_RLNN_135","GLRLM_RP_0","GLRLM_RP_45","GLRLM_RP_90","GLRLM_RP_135","GLRLM_GLV_0","GLRLM_GLV_45","GLRLM_GLV_90","GLRLM_GLV_135","GLRLM_RV_0","GLRLM_RV_45","GLRLM_RV_90","GLRLM_RV_135","GLRLM_RE_0","GLRLM_RE_45","GLRLM_RE_90","GLRLM_RE_135","GLRLM_LGLRE_0","GLRLM_LGLRE_45","GLRLM_LGLRE_90","GLRLM_LGLRE_135","GLRLM_HGLRE_0","GLRLM_HGLRE_45","GLRLM_HGLRE_90","GLRLM_HGLRE_135","GLRLM_SRLGLE_0","GLRLM_SRLGLE_45","GLRLM_SRLGLE_90","GLRLM_SRLGLE_135","GLRLM_SRHGLE_0","GLRLM_SRHGLE_45","GLRLM_SRHGLE_90","GLRLM_SRHGLE_135","GLRLM_LRLGLE_0","GLRLM_LRLGLE_45","GLRLM_LRLGLE_90","GLRLM_LRLGLE_135","GLRLM_LRHGLE_0","GLRLM_LRHGLE_45","GLRLM_LRHGLE_90","GLRLM_LRHGLE_135","GLRLM_SRE_AVE","GLRLM_LRE_AVE","GLRLM_GLN_AVE","GLRLM_GLNN_AVE","GLRLM_RLN_AVE","GLRLM_RLNN_AVE","GLRLM_RP_AVE","GLRLM_GLV_AVE","GLRLM_RV_AVE","GLRLM_RE_AVE","GLRLM_LGLRE_AVE","GLRLM_HGLRE_AVE","GLRLM_SRLGLE_AVE","GLRLM_SRHGLE_AVE","GLRLM_LRLGLE_AVE","GLRLM_LRHGLE_AVE","GLDZM_SDE","GLDZM_LDE","GLDZM_LGLZE","GLDZM_HGLZE","GLDZM_SDLGLE","GLDZM_SDHGLE","GLDZM_LDLGLE","GLDZM_LDHGLE","GLDZM_GLNU","GLDZM_GLNUN","GLDZM_ZDNU","GLDZM_ZDNUN","GLDZM_ZP","GLDZM_GLM","GLDZM_GLV","GLDZM_ZDM","GLDZM_ZDV","GLDZM_ZDE","GLSZM_SAE","GLSZM_LAE","GLSZM_GLN","GLSZM_GLNN","GLSZM_SZN","GLSZM_SZNN","GLSZM_ZP","GLSZM_GLV","GLSZM_ZV","GLSZM_ZE","GLSZM_LGLZE","GLSZM_HGLZE","GLSZM_SALGLE","GLSZM_SAHGLE","GLSZM_LALGLE","GLSZM_LAHGLE","GLDM_SDE","GLDM_LDE","GLDM_GLN","GLDM_DN","GLDM_DNN","GLDM_GLV","GLDM_DV","GLDM_DE","GLDM_LGLE","GLDM_HGLE","GLDM_SDLGLE","GLDM_SDHGLE","GLDM_LDLGLE","GLDM_LDHGLE","NGLDM_LDE","NGLDM_HDE","NGLDM_LGLCE","NGLDM_HGLCE","NGLDM_LDLGLE","NGLDM_LDHGLE","NGLDM_HDLGLE","NGLDM_HDHGLE","NGLDM_GLNU","NGLDM_GLNUN","NGLDM_DCNU","NGLDM_DCNUN","NGLDM_DCP","NGLDM_GLM","NGLDM_GLV","NGLDM_DCM","NGLDM_DCV","NGLDM_DCENT","NGLDM_DCENE","NGTDM_COARSENESS","NGTDM_CONTRAST","NGTDM_BUSYNESS","NGTDM_COMPLEXITY","NGTDM_STRENGTH","FRAC_AT_D_0","FRAC_AT_D_1","FRAC_AT_D_2","FRAC_AT_D_3","FRAC_AT_D_4","FRAC_AT_D_5","FRAC_AT_D_6","FRAC_AT_D_7","GABOR_0","GABOR_1","GABOR_2","GABOR_3","MEAN_FRAC_0","MEAN_FRAC_1","MEAN_FRAC_2","MEAN_FRAC_3","MEAN_FRAC_4","MEAN_FRAC_5","MEAN_FRAC_6","MEAN_FRAC_7","RADIAL_CV_0","RADIAL_CV_1","RADIAL_CV_2","RADIAL_CV_3","RADIAL_CV_4","RADIAL_CV_5","RADIAL_CV_6","RADIAL_CV_7","ZERNIKE2D_Z0","ZERNIKE2D_Z1","ZERNIKE2D_Z2","ZERNIKE2D_Z3","ZERNIKE2D_Z4","ZERNIKE2D_Z5","ZERNIKE2D_Z6","ZERNIKE2D_Z7","ZERNIKE2D_Z8","ZERNIKE2D_Z9","ZERNIKE2D_Z10","ZERNIKE2D_Z11","ZERNIKE2D_Z12","ZERNIKE2D_Z13","ZERNIKE2D_Z14","ZERNIKE2D_Z15","ZERNIKE2D_Z16","ZERNIKE2D_Z17","ZERNIKE2D_Z18","ZERNIKE2D_Z19","ZERNIKE2D_Z20","ZERNIKE2D_Z21","ZERNIKE2D_Z22","ZERNIKE2D_Z23","ZERNIKE2D_Z24","ZERNIKE2D_Z25","ZERNIKE2D_Z26","ZERNIKE2D_Z27","ZERNIKE2D_Z28","ZERNIKE2D_Z29","SPAT_MOMENT_00","SPAT_MOMENT_01","SPAT_MOMENT_02","SPAT_MOMENT_03","SPAT_MOMENT_10","SPAT_MOMENT_11","SPAT_MOMENT_12","SPAT_MOMENT_13","SPAT_MOMENT_20","SPAT_MOMENT_21","SPAT_MOMENT_22","SPAT_MOMENT_23","SPAT_MOMENT_30","CENTRAL_MOMENT_00","CENTRAL_MOMENT_01","CENTRAL_MOMENT_02","CENTRAL_MOMENT_03","CENTRAL_MOMENT_10","CENTRAL_MOMENT_11","CENTRAL_MOMENT_12","CENTRAL_MOMENT_13","CENTRAL_MOMENT_20","CENTRAL_MOMENT_21","CENTRAL_MOMENT_22","CENTRAL_MOMENT_23","CENTRAL_MOMENT_30","CENTRAL_MOMENT_31","CENTRAL_MOMENT_32","CENTRAL_MOMENT_33","NORM_SPAT_MOMENT_00","NORM_SPAT_MOMENT_01","NORM_SPAT_MOMENT_02","NORM_SPAT_MOMENT_03","NORM_SPAT_MOMENT_10","NORM_SPAT_MOMENT_11","NORM_SPAT_MOMENT_12","NORM_SPAT_MOMENT_13","NORM_SPAT_MOMENT_20","NORM_SPAT_MOMENT_21","NORM_SPAT_MOMENT_22","NORM_SPAT_MOMENT_23","NORM_SPAT_MOMENT_30","NORM_SPAT_MOMENT_31","NORM_SPAT_MOMENT_32","NORM_SPAT_MOMENT_33","NORM_CENTRAL_MOMENT_02","NORM_CENTRAL_MOMENT_03","NORM_CENTRAL_MOMENT_11","NORM_CENTRAL_MOMENT_12","NORM_CENTRAL_MOMENT_20","NORM_CENTRAL_MOMENT_21","NORM_CENTRAL_MOMENT_30","HU_M1","HU_M2","HU_M3","HU_M4","HU_M5","HU_M6","HU_M7","WEIGHTED_SPAT_MOMENT_00","WEIGHTED_SPAT_MOMENT_01","WEIGHTED_SPAT_MOMENT_02","WEIGHTED_SPAT_MOMENT_03","WEIGHTED_SPAT_MOMENT_10","WEIGHTED_SPAT_MOMENT_11","WEIGHTED_SPAT_MOMENT_12","WEIGHTED_SPAT_MOMENT_20","WEIGHTED_SPAT_MOMENT_21","WEIGHTED_SPAT_MOMENT_30","WEIGHTED_CENTRAL_MOMENT_02","WEIGHTED_CENTRAL_MOMENT_03","WEIGHTED_CENTRAL_MOMENT_11","WEIGHTED_CENTRAL_MOMENT_12","WEIGHTED_CENTRAL_MOMENT_20","WEIGHTED_CENTRAL_MOMENT_21","WEIGHTED_CENTRAL_MOMENT_30","WEIGHTED_HU_M1","WEIGHTED_HU_M2","WEIGHTED_HU_M3","WEIGHTED_HU_M4","WEIGHTED_HU_M5","WEIGHTED_HU_M6","WEIGHTED_HU_M7"
"p0_y1_r100_c0.ome.tif","p0_y1_r100_c0.ome.tif",1,0.323865,0.718851,3.04178e+11,3.04872,-0.727567,6.4189,0.423781,8.02787e+06,15800.5,2.27243,58033,34307.1,9015.86,33413,8993.94,10926,38241,12890.4,19735,26392.8,42193.3,50401.7,56775.2,0.230374,47107,0,8972.76,36054.2,0.0962648,11110.9,11087.1,726.341,1.23452e+08,1.22924e+08,474,31.6884,234,0,160.885,4.58547,5.40685,162.644,1.94159,0.0268892,0,148,13,25,297.938,0.72,1,25.1737,12.7074,0.863242,0.710486,5.0098,0.470147,57,18.1437,28061.2,10752.3,55274,10926,1.59949e+06,0.951345,211,1.109,10,0,-0.0409088,-0.0125027,0,0,0,150,12,24,19.6842,21,3.93436,24,0,157,68.7307,14.4,71.4673,2,0,157,68.7307,14.4,71.4673,2,22,0.785398,1,0.785398,12,11.75,12,6.13767,22,0.314159,1,0.314159,12,7.04545,12,4.59322,0,148,0,172,0,172,0,172,4,163,12,162,12,148,1,148,0,-1,-1,-1,24.3313,314.937,290.829,14,14,20865.8,22202,21025,0,0,0,0,0,0,0,0,0,5.73035e-07,5.41011e-07,6.00741e-07,4.913e-07,59.1425,64.4325,60.6944,64.6214,3.2687e+07,3.56878e+07,3.35166e+07,3.53903e+07,85737.4,93782.6,88015.2,93731,238.341,261.694,245.065,262.281,880.391,1492.6,1001.51,1439.31,0.92913,0.885786,0.931462,0.898138,0.0548775,0.0769676,0.0612222,0.0878545,0.0422657,0.0464736,0.044043,0.04741,2.81575,5.17083,3.33087,4.98219,0.0548775,0.0769676,0.0612222,0.0878545,0.0557816,0.0448736,0.0540667,0.0407504,6.8412,6.92342,6.81581,6.99866,0.318538,0.279018,0.312955,0.263193,0.269348,0.233172,0.26718,0.224234,0.00102095,0.000968813,0.00104318,0.000913864,0.00302366,0.00322818,0.00313252,0.00318803,0.000863296,0.000809626,0.000890598,0.00077859,0.00316688,0.00340634,0.00328879,0.00340332,-0.840135,-0.862228,-0.858546,-0.861735,0.318086,0.331287,0.323794,0.332155,0.000120499,0.000134286,0.00010125,0.00010698,0.364121,0.381896,0.352933,0.376097,0.0484716,0.0523974,0.0501539,0.0526568,0.000739645,0.000711323,0.000755556,0.000675154,60.7468,63.5864,58.6869,62.7125,0.722571,0.799383,0.745644,0.800239,0.0471752,0.0511338,0.0489073,0.0511461,238.349,261.637,245.006,262.205,6129.32,6299.81,6470.11,6410.2,5.51522e-07,62.2227,3.43204e+07,90316.5,251.845,1203.45,0.911129,0.0702305,0.0450481,4.07491,0.0702305,0.0488681,6.89477,0.293426,0.000986703,0.0031431,0.000835528,0.00331633,0.000115754,0.368762,0.0509199,-0.855661,0.32633,6327.36,0.00072042,61.4332,0.766959,0.0495906,251.799,0.92874,0.927833,0.91631,0.918729,4.00816,2.42424,3.064,2.03745,3.26939,5.65152,3.92,6.34831,0.0133444,0.0214073,0.01568,0.0237765,206.976,222.258,204.784,219.936,0.844798,0.841885,0.819136,0.823732,1.04701,1.12821,1.06838,1.14103,1818.43,1908.54,1820.18,1928.14,2.25929,0.918044,1.38438,0.564912,7.15656,7.02349,7.10426,6.96435,0.00801554,0.00744456,0.00771841,0.00735314,8156.54,8809.49,8457.22,9021.95,0.00801018,0.0074412,0.00760918,0.00734313,6866.47,7258.09,6930.65,7325.22,0.00816325,0.00751054,0.00823536,0.0074261,72061.4,39553.7,51930.6,31202.4,0.922903,2.88346,4.7973,0.018552,213.488,0.832388,1.09615,1868.82,1.28166,7.06216,0.00763291,8611.3,0.00760092,7095.11,0.00783381,48687,0.220785,16.7366,6.58512e-05,25112.4,1.35152e-05,5299.27,0.00108577,448064,2.0625,0.00920759,34.3571,0.15338,0.957265,150.754,2385.46,3.68304,3.17186,7.67006,0.935695,21.1622,1.91892,0.00864378,188.369,0.848511,0.685185,1591.94,19.0321,7.13276,0.00867295,7294.23,0.00854153,6578.88,0.0101201,440172,0.661993,14.3333,27.0185,136.938,0.422649,2168.86,7.22222,6.68878,0.00607453,11171,0.0058828,4801.26,0.00677906,295479,0.100063,9.88933,5.58027e-06,2677.55,5.58027e-06,669.386,2.23211e-05,10710.2,10.4625,0.0413536,10.4625,0.0413536,1,15.2609,527.089,1.7668,7.8087,1.53941,0.0132638,0.00161149,10.7526,0.0451709,621179,68.9147,1,0,0,0,0,0,0,0,1.00309,0.833333,0.191358,0.0925926,34307.1,0,0,0,0,0,0,0,1.22721,0,0,0,0,0,0,0,0.0167763,0.117905,0.0627238,0.0595951,0.122459,0.0595111,0.012688,0.070406,0.0569839,0.103862,0.0606844,0.0230271,0.0488231,0.0487071,0.0537904,0.0433123,0.105534,0.0351846,0.0239357,0.0167511,0.0197204,0.0387402,0.0239556,0.0368646,0.022623,0.054638,0.0940535,0.0224349,0.0265789,0.0171199,8.02787e+06,3.53777e+07,2.3298e+08,1.79362e+09,1.09532e+08,5.04393e+08,3.40282e+09,2.66218e+10,1.75548e+09,8.06842e+09,5.42401e+10,4.22922e+11,3.06422e+10,8.02787e+06,-6.40284e-09,7.70755e+07,8.75898e+07,-2.47383e-09,2.17031e+07,3.27806e+07,4.51981e+08,2.61045e+08,-2.59966e+08,1.97691e+09,-2.96564e+09,-4.3276e+08,1.38743e+09,-2.78592e+09,2.19667e+10,8.02787e+06,-3.23881e-18,1.97216e-11,1.13368e-20,-1.25136e-18,0.0109783,8.38769e-12,5.85003e-20,6.67946e-11,-6.65183e-11,5.05839e-10,-3.83846e-19,-5.60126e-20,1.79577e-19,-3.60584e-19,2.84317e-18,1.19596e-06,4.79681e-10,3.36761e-07,1.79521e-10,4.05056e-06,-1.42369e-09,-2.36999e-09,5.24652e-06,8.60238e-12,3.10292e-17,5.68929e-18,2.03206e-34,4.79681e-10,-1.49655e-35,55545.8,248501,1.64928e+06,1.27654e+07,758911,3.54697e+06,2.41099e+07,1.21624e+07,5.67289e+07,2.12154e+08,537537,577170,151747,218304,1.79356e+06,-1.83008e+06,-3.02914e+06,0.000755541,1.75402e-07,9.52916e-11,1.79112e-11,2.00897e-21,7.93737e-07,-1.70726e-22
