intensity_image,mask_image,ROI_label,COV,COVERED_IMAGE_INTENSITY_RANGE,ENERGY,ENTROPY,EXCESS_KURTOSIS,HYPERFLATNESS,HYPERSKEWNESS,INTEGRATED_INTENSITY,INTERQUARTILE_RANGE,KURTOSIS,MAX,MEAN,MEAN_ABSOLUTE_DEVIATION,MEDIAN,MEDIAN_ABSOLUTE_DEVIATION,MIN,MODE,P01,P10,P25,P75,P90,P99,QCOD,RANGE,ROBUST_MEAN,ROBUST_MEAN_ABSOLUTE_DEVIATION,ROOT_MEAN_SQUARED,SKEWNESS,STANDARD_DEVIATION,STANDARD_DEVIATION_BIASED,STANDARD_ERROR,VARIANCE,VARIANCE_BIASED,UNIFORMITY,UNIFORMITY_PIU,AREA_PIXELS_COUNT,AREA_UM2,CENTROID_X,CENTROID_Y,WEIGHTED_CENTROID_Y,WEIGHTED_CENTROID_X,MASS_DISPLACEMENT,COMPACTNESS,BBOX_YMIN,BBOX_XMIN,BBOX_HEIGHT,BBOX_WIDTH,DIAMETER_EQUAL_AREA,EXTENT,ASPECT_RATIO,MAJOR_AXIS_LENGTH,MINOR_AXIS_LENGTH,ECCENTRICITY,ELONGATION,ORIENTATION,ROUNDNESS,PERIMETER,DIAMETER_EQUAL_PERIMETER,EDGE_MEAN_INTENSITY,EDGE_STDDEV_INTENSITY,EDGE_MAX_INTENSITY,EDGE_MIN_INTENSITY,EDGE_INTEGRATED_INTENSITY,CIRCULARITY,CONVEX_HULL_AREA,SOLIDITY,EROSIONS_2_VANISH,EROSIONS_2_VANISH_COMPLEMENT,FRACT_DIM_BOXCOUNT,FRACT_DIM_PERIMETER,MIN_FERET_DIAMETER,MAX_FERET_DIAMETER,MIN_FERET_ANGLE,MAX_FERET_ANGLE,STAT_FERET_DIAM_MIN,STAT_FERET_DIAM_MAX,STAT_FERET_DIAM_MEAN,STAT_FERET_DIAM_MEDIAN,STAT_FERET_DIAM_STDDEV,STAT_FERET_DIAM_MODE,STAT_MARTIN_DIAM_MIN,STAT_MARTIN_DIAM_MAX,STAT_MARTIN_DIAM_MEAN,STAT_MARTIN_DIAM_MEDIAN,STAT_MARTIN_DIAM_STDDEV,STAT_MARTIN_DIAM_MODE,STAT_NASSENSTEIN_DIAM_MIN,STAT_NASSENSTEIN_DIAM_MAX,STAT_NASSENSTEIN_DIAM_MEAN,STAT_NASSENSTEIN_DIAM_MEDIAN,STAT_NASSENSTEIN_DIAM_STDDEV,STAT_NASSENSTEIN_DIAM_MODE,MAXCHORDS_MAX,MAXCHORDS_MAX_ANG,MAXCHORDS_MIN,MAXCHORDS_MIN_ANG,MAXCHORDS_MEDIAN,MAXCHORDS_MEAN,MAXCHORDS_MODE,MAXCHORDS_STDDEV,ALLCHORDS_MAX,ALLCHORDS_MAX_ANG,ALLCHORDS_MIN,ALLCHORDS_MIN_ANG,ALLCHORDS_MEDIAN,ALLCHORDS_MEAN,ALLCHORDS_MODE,ALLCHORDS_STDDEV,EULER_NUMBER,EXTREMA_P1_X,EXTREMA_P1_Y,EXTREMA_P2_X,EXTREMA_P2_Y,EXTREMA_P3_X,EXTREMA_P3_Y,EXTREMA_P4_X,EXTREMA_P4_Y,EXTREMA_P5_X,EXTREMA_P5_Y,EXTREMA_P6_X,EXTREMA_P6_Y,EXTREMA_P7_X,EXTREMA_P7_Y,EXTREMA_P8_X,EXTREMA_P8_Y,POLYGONALITY_AVE,HEXAGONALITY_AVE,HEXAGONALITY_STDDEV,DIAMETER_MIN_ENCLOSING_CIRCLE,DIAMETER_CIRCUMSCRIBING_CIRCLE,DIAMETER_INSCRIBING_CIRCLE,GEODETIC_LENGTH,THICKNESS,ROI_RADIUS_MEAN,ROI_RADIUS_MAX,ROI_RADIUS_MEDIAN,NUM_NEIGHBORS,PERCENT_TOUCHING,CLOSEST_NEIGHBOR1_DIST,CLOSEST_NEIGHBOR1_ANG,CLOSEST_NEIGHBOR2_DIST,CLOSEST_NEIGHBOR2_ANG,ANG_BW_NEIGHBORS_MEAN,ANG_BW_NEIGHBORS_STDDEV,ANG_BW_NEIGHBORS_MODE,GLCM_ASM_0,GLCM_ASM_45,GLCM_ASM_90,GLCM_ASM_135,GLCM_ACOR_0,GLCM_ACOR_45,GLCM_ACOR_90,GLCM_ACOR_135,GLCM_CLUPROM_0,GLCM_CLUPROM_45,GLCM_CLUPROM_90,GLCM_CLUPROM_135,GLCM_CLUSHADE_0,GLCM_CLUSHADE_45,GLCM_CLUSHADE_90,GLCM_CLUSHADE_135,GLCM_CLUTEND_0,GLCM_CLUTEND_45,GLCM_CLUTEND_90,GLCM_CLUTEND_135,GLCM_CONTRAST_0,GLCM_CONTRAST_45,GLCM_CONTRAST_90,GLCM_CONTRAST_135,GLCM_CORRELATION_0,GLCM_CORRELATION_45,GLCM_CORRELATION_90,GLCM_CORRELATION_135,GLCM_DIFAVE_0,GLCM_DIFAVE_45,GLCM_DIFAVE_90,GLCM_DIFAVE_135,GLCM_DIFENTRO_0,GLCM_DIFENTRO_45,GLCM_DIFENTRO_90,GLCM_DIFENTRO_135,GLCM_DIFVAR_0,GLCM_DIFVAR_45,GLCM_DIFVAR_90,GLCM_DIFVAR_135,GLCM_DIS_0,GLCM_DIS_45,GLCM_DIS_90,GLCM_DIS_135,GLCM_ENERGY_0,GLCM_ENERGY_45,GLCM_ENERGY_90,GLCM_ENERGY_135,GLCM_ENTROPY_0,GLCM_ENTROPY_45,GLCM_ENTROPY_90,GLCM_ENTROPY_135,GLCM_HOM1_0,GLCM_HOM1_45,GLCM_HOM1_90,GLCM_HOM1_135,GLCM_HOM2_0,GLCM_HOM2_45,GLCM_HOM2_90,GLCM_HOM2_135,GLCM_ID_0,GLCM_ID_45,GLCM_ID_90,GLCM_ID_135,GLCM_IDN_0,GLCM_IDN_45,GLCM_IDN_90,GLCM_IDN_135,GLCM_IDM_0,GLCM_IDM_45,GLCM_IDM_90,GLCM_IDM_135,GLCM_IDMN_0,GLCM_IDMN_45,GLCM_IDMN_90,GLCM_IDMN_135,GLCM_INFOMEAS1_0,GLCM_INFOMEAS1_45,GLCM_INFOMEAS1_90,GLCM_INFOMEAS1_135,GLCM_INFOMEAS2_0,GLCM_INFOMEAS2_45,GLCM_INFOMEAS2_90,GLCM_INFOMEAS2_135,GLCM_IV_0,GLCM_IV_45,GLCM_IV_90,GLCM_IV_135,GLCM_JAVE_0,GLCM_JAVE_45,GLCM_JAVE_90,GLCM_JAVE_135,GLCM_JE_0,GLCM_JE_45,GLCM_JE_90,GLCM_JE_135,GLCM_JMAX_0,GLCM_JMAX_45,GLCM_JMAX_90,GLCM_JMAX_135,GLCM_JVAR_0,GLCM_JVAR_45,GLCM_JVAR_90,GLCM_JVAR_135,GLCM_SUMAVERAGE_0,GLCM_SUMAVERAGE_45,GLCM_SUMAVERAGE_90,GLCM_SUMAVERAGE_135,GLCM_SUMENTROPY_0,GLCM_SUMENTROPY_45,GLCM_SUMENTROPY_90,GLCM_SUMENTROPY_135,GLCM_SUMVARIANCE_0,GLCM_SUMVARIANCE_45,GLCM_SUMVARIANCE_90,GLCM_SUMVARIANCE_135,GLCM_VARIANCE_0,GLCM_VARIANCE_45,GLCM_VARIANCE_90,GLCM_VARIANCE_135,GLCM_ASM_AVE,GLCM_ACOR_AVE,GLCM_CLUPROM_AVE,GLCM_CLUSHADE_AVE,GLCM_CLUTEND_AVE,GLCM_CONTRAST_AVE,GLCM_CORRELATION_AVE,GLCM_DIFAVE_AVE,GLCM_DIFENTRO_AVE,GLCM_DIFVAR_AVE,GLCM_DIS_AVE,GLCM_ENERGY_AVE,GLCM_ENTROPY_AVE,GLCM_HOM1_AVE,GLCM_ID_AVE,GLCM_IDN_AVE,GLCM_IDM_AVE,GLCM_IDMN_AVE,GLCM_IV_AVE,GLCM_JAVE_AVE,GLCM_JE_AVE,GLCM_INFOMEAS1_AVE,GLCM_INFOMEAS2_AVE,GLCM_VARIANCE_AVE,GLCM_JMAX_AVE,GLCM_JVAR_AVE,GLCM_SUMAVERAGE_AVE,GLCM_SUMENTROPY_AVE,GLCM_SUMVARIANCE_AVE,GLRLM_SRE_0,GLRLM_SRE_45,GLRLM_SRE_90,GLRLM_SRE_135,GLRLM_LRE_0,GLRLM_LRE_45,GLRLM_LRE_90,GLRLM_LRE_135,GLRLM_GLN_0,GLRLM_GLN_45,GLRLM_GLN_90,GLRLM_GLN_135,GLRLM_GLNN_0,GLRLM_GLNN_45,GLRLM_GLNN_90,GLRLM_GLNN_135,GLRLM_RLN_0,GLRLM_RLN_45,GLRLM_RLN_90,GLRLM_RLN_135,GLRLM_RLNN_0,GLRLM_RLNN_45,GLRLM_RLNN_90,GLRLM_RLNN_135,GLRLM_RP_0,GLRLM_RP_45,GLRLM_RP_90,GLRLM_RP_135,GLRLM_GLV_0,GLRLM_GLV_45,GLRLM_GLV_90,GLRLM_GLV_135,GLRLM_RV_0,GLRLM_RV_45,GLRLM_RV_90,GLRLM_RV_135,GLRLM_RE_0,GLRLM_RE_45,GLRLM_RE_90,GLRLM_RE_135,GLRLM_LGLRE_0,GLRLM_LGLRE_45,GLRLM_LGLRE_90,GLRLM_LGLRE_135,GLRLM_HGLRE_0,GLRLM_HGLRE_45,GLRLM_HGLRE_90,GLRLM_HGLRE_135,GLRLM_SRLGLE_0,GLRLM_SRLGLE_45,GLRLM_SRLGLE_90,GLRLM_SRLGLE_135,GLRLM_SRHGLE_0,GLRLM_SRHGLE_45,GLRLM_SRHGLE_90,GLRLM_SRHGLE_135,GLRLM_LRLGLE_0,GLRLM_LRLGLE_45,GLRLM_LRLGLE_90,GLRLM_LRLGLE_135,GLRLM_LRHGLE_0,GLRLM_LRHGLE_45,GLRLM_LRHGLE_90,GLRLM_LRHGLE_135,GLRLM_SRE_AVE,GLRLM_LRE_AVE,GLRLM_GLN_AVE,GLRLM_GLNN_AVE,GLRLM_RLN_AVE,GLRLM_RLNN_AVE,GLRLM_RP_AVE,GLRLM_GLV_AVE,GLRLM_RV_AVE,GLRLM_RE_AVE,GLRLM_LGLRE_AVE,GLRLM_HGLRE_AVE,GLRLM_SRLGLE_AVE,GLRLM_SRHGLE_AVE,GLRLM_LRLGLE_AVE,GLRLM_LRHGLE_AVE,GLDZM_SDE,GLDZM_LDE,GLDZM_LGLZE,GLDZM_HGLZE,GLDZM_SDLGLE,GLDZM_SDHGLE,GLDZM_LDLGLE,GLDZM_LDHGLE,GLDZM_GLNU,GLDZM_GLNUN,GLDZM_ZDNU,GLDZM_ZDNUN,GLDZM_ZP,GLDZM_GLM,GLDZM_GLV,GLDZM_ZDM,GLDZM_ZDV,GLDZM_ZDE,GLSZM_SAE,GLSZM_LAE,GLSZM_GLN,GLSZM_GLNN,GLSZM_SZN,GLSZM_SZNN,GLSZM_ZP,GLSZM_GLV,GLSZM_ZV,GLSZM_ZE,GLSZM_LGLZE,GLSZM_HGLZE,GLSZM_SALGLE,GLSZM_SAHGLE,GLSZM_LALGLE,GLSZM_LAHGLE,GLDM_SDE,GLDM_LDE,GLDM_GLN,GLDM_DN,GLDM_DNN,GLDM_GLV,GLDM_DV,GLDM_DE,GLDM_LGLE,GLDM_HGLE,GLDM_SDLGLE,GLDM_SDHGLE,GLDM_LDLGLE,GLDM_LDHGLE,NGLDM_LDE,NGLDM_HDE,NGLDM_LGLCE,NGLDM_HGLCE,NGLDM_LDLGLE,NGLDM_LDHGLE,NGLDM_HDLGLE,NGLDM_HDHGLE,NGLDM_GLNU,NGLDM_GLNUN,NGLDM_DCNU,NGLDM_DCNUN,NGLDM_DCP,NGLDM_GLM,NGLDM_GLV,NGLDM_DCM,NGLDM_DCV,NGLDM_DCENT,NGLDM_DCENE,NGTDM_COARSENESS,NGTDM_CONTRAST,NGTDM_BUSYNESS,NGTDM_COMPLEXITY,NGTDM_STRENGTH,FRAC_AT_D_0,FRAC_AT_D_1,FRAC_AT_D_2,FRAC_AT_D_3,FRAC_AT_D_4,FRAC_AT_D_5,FRAC_AT_D_6,FRAC_AT_D_7,GABOR_0,GABOR_1,GABOR_2,GABOR_3,GABOR_4,GABOR_5,GABOR_6,MEAN_FRAC_0,MEAN_FRAC_1,MEAN_FRAC_2,MEAN_FRAC_3,MEAN_FRAC_4,MEAN_FRAC_5,MEAN_FRAC_6,MEAN_FRAC_7,RADIAL_CV_0,RADIAL_CV_1,RADIAL_CV_2,RADIAL_CV_3,RADIAL_CV_4,RADIAL_CV_5,RADIAL_CV_6,RADIAL_CV_7,ZERNIKE2D_Z0,ZERNIKE2D_Z1,ZERNIKE2D_Z2,ZERNIKE2D_Z3,ZERNIKE2D_Z4,ZERNIKE2D_Z5,ZERNIKE2D_Z6,ZERNIKE2D_Z7,ZERNIKE2D_Z8,ZERNIKE2D_Z9,ZERNIKE2D_Z10,ZERNIKE2D_Z11,ZERNIKE2D_Z12,ZERNIKE2D_Z13,ZERNIKE2D_Z14,ZERNIKE2D_Z15,ZERNIKE2D_Z16,ZERNIKE2D_Z17,ZERNIKE2D_Z18,ZERNIKE2D_Z19,ZERNIKE2D_Z20,ZERNIKE2D_Z21,ZERNIKE2D_Z22,ZERNIKE2D_Z23,ZERNIKE2D_Z24,ZERNIKE2D_Z25,ZERNIKE2D_Z26,ZERNIKE2D_Z27,ZERNIKE2D_Z28,ZERNIKE2D_Z29,SPAT_MOMENT_00,SPAT_MOMENT_01,SPAT_MOMENT_02,SPAT_MOMENT_03,SPAT_MOMENT_10,SPAT_MOMENT_11,SPAT_MOMENT_12,SPAT_MOMENT_13,SPAT_MOMENT_20,SPAT_MOMENT_21,SPAT_MOMENT_22,SPAT_MOMENT_23,SPAT_MOMENT_30,CENTRAL_MOMENT_00,CENTRAL_MOMENT_01,CENTRAL_MOMENT_02,CENTRAL_MOMENT_03,CENTRAL_MOMENT_10,CENTRAL_MOMENT_11,CENTRAL_MOMENT_12,CENTRAL_MOMENT_13,CENTRAL_MOMENT_20,CENTRAL_MOMENT_21,CENTRAL_MOMENT_22,CENTRAL_MOMENT_23,CENTRAL_MOMENT_30,CENTRAL_MOMENT_31,CENTRAL_MOMENT_32,CENTRAL_MOMENT_33,NORM_SPAT_MOMENT_00,NORM_SPAT_MOMENT_01,NORM_SPAT_MOMENT_02,NORM_SPAT_MOMENT_03,NORM_SPAT_MOMENT_10,NORM_SPAT_MOMENT_11,NORM_SPAT_MOMENT_12,NORM_SPAT_MOMENT_13,NORM_SPAT_MOMENT_20,NORM_SPAT_MOMENT_21,NORM_SPAT_MOMENT_22,NORM_SPAT_MOMENT_23,NORM_SPAT_MOMENT_30,NORM_SPAT_MOMENT_31,NORM_SPAT_MOMENT_32,NORM_SPAT_MOMENT_33,NORM_CENTRAL_MOMENT_02,NORM_CENTRAL_MOMENT_03,NORM_CENTRAL_MOMENT_11,NORM_CENTRAL_MOMENT_12,NORM_CENTRAL_MOMENT_20,NORM_CENTRAL_MOMENT_21,NORM_CENTRAL_MOMENT_30,HU_M1,HU_M2,HU_M3,HU_M4,HU_M5,HU_M6,HU_M7,WEIGHTED_SPAT_MOMENT_00,WEIGHTED_SPAT_MOMENT_01,WEIGHTED_SPAT_MOMENT_02,WEIGHTED_SPAT_MOMENT_03,WEIGHTED_SPAT_MOMENT_10,WEIGHTED_SPAT_MOMENT_11,WEIGHTED_SPAT_MOMENT_12,WEIGHTED_SPAT_MOMENT_20,WEIGHTED_SPAT_MOMENT_21,WEIGHTED_SPAT_MOMENT_30,WEIGHTED_CENTRAL_MOMENT_02,WEIGHTED_CENTRAL_MOMENT_03,WEIGHTED_CENTRAL_MOMENT_11,WEIGHTED_CENTRAL_MOMENT_12,WEIGHTED_CENTRAL_MOMENT_20,WEIGHTED_CENTRAL_MOMENT_21,WEIGHTED_CENTRAL_MOMENT_30,WEIGHTED_HU_M1,WEIGHTED_HU_M2,WEIGHTED_HU_M3,WEIGHTED_HU_M4,WEIGHTED_HU_M5,WEIGHTED_HU_M6,WEIGHTED_HU_M7
p0_y1_r100_c0.ome.tif,p0_y1_r100_c0.ome.tif,1,0.323865,0.718851,3.04E+11,3.04872,-0.727567,6.4189,0.423781,8.03E+06,15800.5,2.27243,58033,34307.1,9015.86,33413,8993.94,10926,38241,12890.4,19735,26392.8,42193.3,50401.7,56775.2,0.230374,47107,0,8972.76,36054.2,0.0962648,11110.9,11087.1,726.341,1.23E+08,1.23E+08,474,31.6884,234,0,160.885,4.58547,5.40685,162.644,1.94159,0.0268892,0,148,13,25,297.938,0.72,1,25.1737,12.7074,0.863242,0.710486,5.0098,0.470147,57,18.1437,28061.2,10752.3,55274,10926,1.60E+06,0.951345,211,1.109,10,0,-0.0409088,-0.0125027,0,0,0,150,12,24,19.6842,21,3.93436,24,0,157,68.7307,14.4,71.4673,2,0,157,68.7307,14.4,71.4673,2,22,0.785398,1,0.785398,12,11.75,12,6.13767,22,0.314159,1,0.314159,12,7.04545,12,4.59322,0,148,0,172,0,172,0,172,4,163,12,162,12,148,1,148,0,-1,-1,-1,24.3313,314.937,290.829,14,14,20865.8,22202,21025,0,0,0,0,0,0,0,0,0,0.00228292,0.00242718,0.0025297,0.00246305,1.10E+06,1.09E+06,1.10E+06,1.11E+06,1.23E+12,1.25E+12,1.18E+12,9.75E+11,2.48E+07,1.47E+07,3.36E+07,7.28E+06,735356,749069,720855,654642,32573.3,41810.2,31999,73768.5,0.915166,0.894269,0.914993,0.797453,270.095,302.854,275.029,358.67,5.37876,5.54003,5.36278,5.67952,63391.9,79294.7,65668.2,110303,18.81,21.7961,19.2057,27.335,0.00228292,0.00242718,0.0025297,0.00246305,-4,0,-24,0,0.107966,0.0899949,0.112564,0.0816416,18.805,11.6944,21.4768,13.034,0.107966,0.0899949,0.112564,0.0816416,0.919767,0.908418,0.917739,0.889431,0.0425453,0.0283845,0.05138,0.0321033,0.986312,0.982416,0.986458,0.972763,-0.843938,-0.85424,-0.856925,-0.853653,0.999999,0.999999,0.999999,0.999999,6.49E-05,4.90E-05,4.11E-05,4.69E-05,961.428,957.796,965.151,982.401,8.77442,8.68104,8.64453,8.65992,0.00452489,0.00242718,0.00478469,0.00246305,734990,729590,740510,766325,1938.45,1935.11,1948.55,1985.79,7.19223,7.29069,7.19885,7.10876,735356,749069,720855,654642,191982,197720,188214,182103,0.00242572,1.10E+06,1.16E+12,2.01E+07,714980,45037.8,0.88047,301.662,5.49027,79664.5,21.7867,0.00242572,-7,0.0980416,0.0980416,0.908839,0.0386033,0.981987,5.05E-05,966.694,8.68998,-0.852189,0.999999,190005,0.00354995,742854,1951.97,7.19763,714980,0.995066,1,0.980263,1,1.01974,1,1.07895,1,1.25995,1.2735,1.2193,1.2735,0.00541869,0.00544233,0.0053478,0.00544233,229.579,234,216.316,234,0.987188,1,0.948753,1,0.99359,1,0.974359,1,196224,196648,194954,196648,0.00640582,3.56E-30,0.0256233,3.56E-30,7.60968,7.60481,7.62432,7.60481,0.00430715,0.00427906,0.00439143,0.00427906,1.07E+06,1.07E+06,1.08E+06,1.07E+06,0.00430711,0.00427906,0.00439125,0.00427906,1.07E+06,1.07E+06,1.06E+06,1.07E+06,0.00430733,0.00427906,0.00439215,0.00427906,1.09E+06,1.07E+06,1.15E+06,1.07E+06,0.993832,1.02467,1.25656,0.00541279,228.474,0.983985,0.991987,196119,0.00800727,7.6109,0.00431418,1.07E+06,0.00431412,1.07E+06,0.0043144,1.10E+06,0.218122,16.7325,0.00439143,1.08E+06,0.00048806,218749,0.0395654,1.96E+07,1.2193,0.0053478,35.114,0.154009,0.974359,939.224,194954,3.6886,3.12671,7.76271,0.980263,1.07895,1.2193,0.0053478,216.316,0.948753,0.974359,194954,0.0256233,7.62432,0.00439143,1.08E+06,0.00439125,1.06E+06,0.00439215,1.15E+06,0.961538,1.15385,1.2735,211.231,0.902696,196648,0.0486522,7.61657,0.00427906,1.07E+06,0.00427871,1.04E+06,0.00428047,1.21E+06,0.0407746,9.83004,9.85E-21,2.59E+17,9.85E-21,6.47E+16,3.94E-20,1.03E+18,10.3478,0.0409005,10.3478,0.0409005,1,9.03E+07,1.94E+15,1.64822,8.10032,1.12144,0.0128107,0.0105528,704.881,0.000781958,8.41E+06,9426.15,1,0,0,0,0,0,0,0,0.1549382,0.0814814,0.0691358,0.171605,0.1734568,0.171605,0.1679012,34307.1,0,0,0,0,0,0,0,1.22721,0,0,0,0,0,0,0,0.0167763,0.117905,0.0627238,0.0595951,0.122459,0.0595111,0.012688,0.070406,0.0569839,0.103862,0.0606844,0.0230271,0.0488231,0.0487071,0.0537904,0.0433123,0.105534,0.0351846,0.0239357,0.0167511,0.0197204,0.0387402,0.0239556,0.0368646,0.022623,0.054638,0.0940535,0.0224349,0.0265789,0.0171199,234,1073,7315,57887,3015,14426,100862,812774,48043,225990,1.57E+06,1.25E+07,847755,234,-1.41E-12,2394.79,2381.81,-4.73E-13,600.808,1101.07,13876.8,9195.88,-9792.09,76822.3,-127520,-8231.45,48986.6,-66225.6,820285,234,-1.83E-17,4.06E-07,5.25E-12,-6.15E-18,0.00782074,1.87E-07,3.06E-11,1.56E-06,-1.66E-06,1.30E-05,-2.81E-10,-1.82E-11,1.08E-10,-1.46E-10,1.81E-09,0.0437357,0.00284359,0.0109725,0.00131454,0.167943,-0.0116906,-0.00982736,0.211679,0.015909,0.00162721,0.000150737,1.73E-07,0.00284723,-6.93E-08,55545.8,248501,1.65E+06,1.28E+07,758911,3.55E+06,2.41E+07,1.22E+07,5.67E+07,2.12E+08,537537,577170,151747,218304,1.79E+06,-1.83E+06,-3.03E+06,0.000755541,1.75E-07,9.53E-11,1.79E-11,2.01E-21,7.94E-07,-1.71E-22
p0_y1_r100_c0.ome.tif,p0_y1_r100_c0.ome.tif,2,0.217904,0.500038,1.20E+11,2.7307,-0.947133,5.20215,-0.390665,2.91E+06,12779.5,2.05287,53976,39277.2,7257.99,39184.5,7257.99,21208,26270,21450.5,28548,32513,45292.5,52108.2,53733.5,0.16425,32768,0,5617.37,40186.6,-0.0467726,8558.64,8500.62,994.922,7.33E+07,7.23E+07,96,56.4163,74,0,183.919,2.16216,2.95085,185.258,1.55433,0.0516713,0,177,7,15,94.2197,0.704762,2,15.2365,6.67714,0.898861,0.661992,-0.265978,0.405855,33,10.5042,36395.2,8474.83,52584,21208,1.20E+06,0.924074,62.5,1.184,4,0,-0.173962,0.0265733,0,0,0,140,6,14,11.2632,12,2.61256,14,0,189,61.5828,5.5,82.1662,0,0,189,61.5828,5.5,82.1662,0,13,0.785398,1,0.785398,6,6.55,4,3.44085,13,0.314159,1,0.314159,6,3.99061,4,2.58075,0,177,0,191,0,191,0,191,1,186,6,186,6,177,1,177,0,-1,-1,-1,14.0359,365.767,353.676,8,8,30921.7,31685,30976,1,0,181.524,139.256,0,0,13.143,0,13,0.00746269,0.00892857,0.00890549,0.00877193,675506,651502,649088,662514,3.57E+11,2.90E+11,3.34E+11,3.39E+11,-3.17E+07,-2.03E+07,-1.56E+07,-3.07E+07,412253,369233,397741,390438,20403.3,69608,51593.9,59588.9,0.905683,0.682764,0.770354,0.735176,103.925,181.268,155.695,182.07,3.78625,4.13324,4.11993,4.06005,9475.79,28933.1,21409.5,29310,6.74627,11.5357,9.69492,11.1228,0.00746269,0.00892857,0.00890549,0.00877193,0,0,-6,0,0.204773,0.168086,0.197062,0.147871,14.6714,9.92622,12.5143,7.15044,0.204773,0.168086,0.197062,0.147871,0.917584,0.873949,0.89064,0.874328,0.109488,0.0886269,0.106054,0.0627231,0.985555,0.956992,0.968096,0.963778,-0.842504,-0.878745,-0.875092,-0.869566,0.999983,0.999988,0.999988,0.999986,0.000616994,0.000501728,0.000324052,0.000409305,759.963,759.339,750.034,761.447,7.06695,6.80328,6.82936,6.82934,0.00746269,0.00892857,0.0169492,0.00877193,522340,521506,508922,524237,1444.27,1439.2,1410.71,1434.65,5.63782,5.54002,5.54122,5.46538,412253,369233,397741,390438,108164,109710,112334,112507,0.00851717,659653,3.30E+11,-2.46E+07,392416,50298.5,0.773495,155.74,4.02487,22282.1,9.77493,0.00851717,-1.5,0.179448,0.179448,0.889125,0.091723,0.968605,0.00046302,757.696,6.88223,-0.866477,0.999986,110679,0.0105281,519251,1432.21,5.54611,392416,0.992077,1,0.96831,1,1.03169,1,1.12676,1,1.06081,1.08108,1,1.08108,0.014478,0.0146092,0.0140845,0.0146092,71.8134,74,65.2535,74,0.979766,1,0.919064,1,0.989865,1,0.959459,1,115777,115630,116218,115630,0.010117,1.49E-30,0.0404682,1.49E-30,6.13418,6.12866,6.15075,6.12866,0.013663,0.0135203,0.0140911,0.0135203,642810,638887,654581,638887,0.0136629,0.0135203,0.0140908,0.0135203,640692,638887,646106,638887,0.0136633,0.0135203,0.0140924,0.0135203,651286,638887,688483,638887,0.990097,1.03961,1.05574,0.0144452,71.2667,0.974707,0.987331,115814,0.0126463,6.13556,0.0136987,643791,0.0136986,641143,0.0136991,654386,0.362774,6.35211,0.0140911,654581,0.00352376,252900,0.0563689,4.08E+06,1,0.0140845,19.4789,0.27435,0.959459,733.732,116218,2.32394,0.951399,6.14975,0.96831,1.12676,1,0.0140845,65.2535,0.919064,0.959459,116218,0.0404682,6.15075,0.0140911,654581,0.0140908,646106,0.0140924,688483,0.939189,1.24324,1.08108,62.973,0.850986,115630,0.0745069,6.12866,0.0135203,638887,0.0135197,622623,0.0135227,703941,0.0667167,4.55385,1.05E-20,4.10E+17,1.05E-20,1.03E+17,4.19E-20,1.64E+18,1.36923,0.0210651,1.36923,0.0210651,1,1.56E+08,4.89E+15,1.03077,4.50291,1.00824,0.00639053,0.00983063,4153.28,0.00375467,2.68E+06,4986.71,1,0,0,0,0,0,0,0,0.201924,0.1961538,0.1903846,0.198077,0.1942308,0.1903846,0.1903846,39277.2,0,0,0,0,0,0,0,1.14821,0,0,0,0,0,0,0,0.0099859,0.176381,0.0288555,0.0358624,0.128283,0.113106,0.0275236,0.0448662,0.0492245,0.0341396,0.0771983,0.05454,0.0655754,0.0349776,0.0567749,0.0462264,0.0263174,0.0591415,0.0327685,0.0274624,0.0332798,0.02679,0.0500201,0.0182465,0.046274,0.0458007,0.0552509,0.0340033,0.0326813,0.0447216,74,160,546,2140,512,1103,3793,15083,4610,9395,31549,123935,46622,74,4.71E-14,200.054,94.3608,-2.84E-14,-4.02703,32.6844,120.985,1067.51,-516.842,2444.31,-1733.02,-46.2951,-645.017,-222.482,-1471.38,74,1.93E-17,3.35E-05,6.46E-09,-1.16E-17,-0.00164751,5.47E-06,8.28E-09,0.000178673,-8.65E-05,0.000409113,-1.19E-07,-3.17E-09,-4.42E-08,-1.52E-08,-1.01E-07,0.0365329,0.00200315,-0.000735396,0.000693844,0.194944,-0.0109718,-0.000982779,0.231477,0.0250963,0.0012287,8.05E-05,-2.52E-08,0.00199041,-2.30E-10,16510.9,32436.9,103622,385986,119805,229024,723301,1.09E+06,1.97E+06,1.11E+07,39897.1,25650.6,-6341.59,-3673.71,225348,-88085,-87228.4,0.000972989,4.65E-07,7.32E-11,9.91E-12,8.31E-22,7.32E-07,-1.26E-22
