"intensity_image","mask_image","ROI_label","COV","COVERED_IMAGE_INTENSITY_RANGE","ENERGY","ENTROPY","EXCESS_KURTOSIS","HYPERFLATNESS","HYPERSKEWNESS","INTEGRATED_INTENSITY","INTERQUARTILE_RANGE","KURTOSIS","MAX","MEAN","MEAN_ABSOLUTE_DEVIATION","MEDIAN","MEDIAN_ABSOLUTE_DEVIATION","MIN","MODE","P01","P10","P25","P75","P90","P99","QCOD","RANGE","ROBUST_MEAN","ROBUST_MEAN_ABSOLUTE_DEVIATION","ROOT_MEAN_SQUARED","SKEWNESS","STANDARD_DEVIATION","STANDARD_DEVIATION_BIASED","STANDARD_ERROR","VARIANCE","VARIANCE_BIASED","UNIFORMITY","UNIFORMITY_PIU","AREA_PIXELS_COUNT","AREA_UM2","CENTROID_X","CENTROID_Y","WEIGHTED_CENTROID_Y","WEIGHTED_CENTROID_X","MASS_DISPLACEMENT","COMPACTNESS","BBOX_YMIN","BBOX_XMIN","BBOX_HEIGHT","BBOX_WIDTH","DIAMETER_EQUAL_AREA","EXTENT","ASPECT_RATIO","MAJOR_AXIS_LENGTH","MINOR_AXIS_LENGTH","ECCENTRICITY","ELONGATION","ORIENTATION","ROUNDNESS","PERIMETER","DIAMETER_EQUAL_PERIMETER","EDGE_MEAN_INTENSITY","EDGE_STDDEV_INTENSITY","EDGE_MAX_INTENSITY","EDGE_MIN_INTENSITY","EDGE_INTEGRATED_INTENSITY","CIRCULARITY","CONVEX_HULL_AREA","SOLIDITY","EROSIONS_2_VANISH","EROSIONS_2_VANISH_COMPLEMENT","FRACT_DIM_BOXCOUNT","FRACT_DIM_PERIMETER","MIN_FERET_DIAMETER","MAX_FERET_DIAMETER","MIN_FERET_ANGLE","MAX_FERET_ANGLE","STAT_FERET_DIAM_MIN","STAT_FERET_DIAM_MAX","STAT_FERET_DIAM_MEAN","STAT_FERET_DIAM_MEDIAN","STAT_FERET_DIAM_STDDEV","STAT_FERET_DIAM_MODE","STAT_MARTIN_DIAM_MIN","STAT_MARTIN_DIAM_MAX","STAT_MARTIN_DIAM_MEAN","STAT_MARTIN_DIAM_MEDIAN","STAT_MARTIN_DIAM_STDDEV","STAT_MARTIN_DIAM_MODE","STAT_NASSENSTEIN_DIAM_MIN","STAT_NASSENSTEIN_DIAM_MAX","STAT_NASSENSTEIN_DIAM_MEAN","STAT_NASSENSTEIN_DIAM_MEDIAN","STAT_NASSENSTEIN_DIAM_STDDEV","STAT_NASSENSTEIN_DIAM_MODE","MAXCHORDS_MAX","MAXCHORDS_MAX_ANG","MAXCHORDS_MIN","MAXCHORDS_MIN_ANG","MAXCHORDS_MEDIAN","MAXCHORDS_MEAN","MAXCHORDS_MODE","MAXCHORDS_STDDEV","ALLCHORDS_MAX","ALLCHORDS_MAX_ANG","ALLCHORDS_MIN","ALLCHORDS_MIN_ANG","ALLCHORDS_MEDIAN","ALLCHORDS_MEAN","ALLCHORDS_MODE","ALLCHORDS_STDDEV","EULER_NUMBER","EXTREMA_P1_X","EXTREMA_P1_Y","EXTREMA_P2_X","EXTREMA_P2_Y","EXTREMA_P3_X","EXTREMA_P3_Y","EXTREMA_P4_X","EXTREMA_P4_Y","EXTREMA_P5_X","EXTREMA_P5_Y","EXTREMA_P6_X","EXTREMA_P6_Y","EXTREMA_P7_X","EXTREMA_P7_Y","EXTREMA_P8_X","EXTREMA_P8_Y","POLYGONALITY_AVE","HEXAGONALITY_AVE","HEXAGONALITY_STDDEV","DIAMETER_MIN_ENCLOSING_CIRCLE","DIAMETER_CIRCUMSCRIBING_CIRCLE","DIAMETER_INSCRIBING_CIRCLE","GEODETIC_LENGTH","THICKNESS","ROI_RADIUS_MEAN","ROI_RADIUS_MAX","ROI_RADIUS_MEDIAN","NUM_NEIGHBORS","PERCENT_TOUCHING","CLOSEST_NEIGHBOR1_DIST","CLOSEST_NEIGHBOR1_ANG","CLOSEST_NEIGHBOR2_DIST","CLOSEST_NEIGHBOR2_ANG","ANG_BW_NEIGHBORS_MEAN","ANG_BW_NEIGHBORS_STDDEV","ANG_BW_NEIGHBORS_MODE","GLCM_ASM_0","GLCM_ASM_45","GLCM_ASM_90","GLCM_ASM_135","GLCM_ACOR_0","GLCM_ACOR_45","GLCM_ACOR_90","GLCM_ACOR_135","GLCM_CLUPROM_0","GLCM_CLUPROM_45","GLCM_CLUPROM_90","GLCM_CLUPROM_135","GLCM_CLUSHADE_0","GLCM_CLUSHADE_45","GLCM_CLUSHADE_90","GLCM_CLUSHADE_135","GLCM_CLUTEND_0","GLCM_CLUTEND_45","GLCM_CLUTEND_90","GLCM_CLUTEND_135","GLCM_CONTRAST_0","GLCM_CONTRAST_45","GLCM_CONTRAST_90","GLCM_CONTRAST_135","GLCM_CORRELATION_0","GLCM_CORRELATION_45","GLCM_CORRELATION_90","GLCM_CORRELATION_135","GLCM_DIFAVE_0","GLCM_DIFAVE_45","GLCM_DIFAVE_90","GLCM_DIFAVE_135","GLCM_DIFENTRO_0","GLCM_DIFENTRO_45","GLCM_DIFENTRO_90","GLCM_DIFENTRO_135","GLCM_DIFVAR_0","GLCM_DIFVAR_45","GLCM_DIFVAR_90","GLCM_DIFVAR_135","GLCM_DIS_0","GLCM_DIS_45","GLCM_DIS_90","GLCM_DIS_135","GLCM_ENERGY_0","GLCM_ENERGY_45","GLCM_ENERGY_90","GLCM_ENERGY_135","GLCM_ENTROPY_0","GLCM_ENTROPY_45","GLCM_ENTROPY_90","GLCM_ENTROPY_135","GLCM_HOM1_0","GLCM_HOM1_45","GLCM_HOM1_90","GLCM_HOM1_135","GLCM_HOM2_0","GLCM_HOM2_45","GLCM_HOM2_90","GLCM_HOM2_135","GLCM_ID_0","GLCM_ID_45","GLCM_ID_90","GLCM_ID_135","GLCM_IDN_0","GLCM_IDN_45","GLCM_IDN_90","GLCM_IDN_135","GLCM_IDM_0","GLCM_IDM_45","GLCM_IDM_90","GLCM_IDM_135","GLCM_IDMN_0","GLCM_IDMN_45","GLCM_IDMN_90","GLCM_IDMN_135","GLCM_INFOMEAS1_0","GLCM_INFOMEAS1_45","GLCM_INFOMEAS1_90","GLCM_INFOMEAS1_135","GLCM_INFOMEAS2_0","GLCM_INFOMEAS2_45","GLCM_INFOMEAS2_90","GLCM_INFOMEAS2_135","GLCM_IV_0","GLCM_IV_45","GLCM_IV_90","GLCM_IV_135","GLCM_JAVE_0","GLCM_JAVE_45","GLCM_JAVE_90","GLCM_JAVE_135","GLCM_JE_0","GLCM_JE_45","GLCM_JE_90","GLCM_JE_135","GLCM_JMAX_0","GLCM_JMAX_45","GLCM_JMAX_90","GLCM_JMAX_135","GLCM_JVAR_0","GLCM_JVAR_45","GLCM_JVAR_90","GLCM_JVAR_135","GLCM_SUMAVERAGE_0","GLCM_SUMAVERAGE_45","GLCM_SUMAVERAGE_90","GLCM_SUMAVERAGE_135","GLCM_SUMENTROPY_0","GLCM_SUMENTROPY_45","GLCM_SUMENTROPY_90","GLCM_SUMENTROPY_135","GLCM_SUMVARIANCE_0","GLCM_SUMVARIANCE_45","GLCM_SUMVARIANCE_90","GLCM_SUMVARIANCE_135","GLCM_VARIANCE_0","GLCM_VARIANCE_45","GLCM_VARIANCE_90","GLCM_VARIANCE_135","GLCM_ASM_AVE","GLCM_ACOR_AVE","GLCM_CLUPROM_AVE","GLCM_CLUSHADE_AVE","GLCM_CLUTEND_AVE","GLCM_CONTRAST_AVE","GLCM_CORRELATION_AVE","GLCM_DIFAVE_AVE","GLCM_DIFENTRO_AVE","GLCM_DIFVAR_AVE","GLCM_DIS_AVE","GLCM_ENERGY_AVE","GLCM_ENTROPY_AVE","GLCM_HOM1_AVE","GLCM_ID_AVE","GLCM_IDN_AVE","GLCM_IDM_AVE","GLCM_IDMN_AVE","GLCM_IV_AVE","GLCM_JAVE_AVE","GLCM_JE_AVE","GLCM_INFOMEAS1_AVE","GLCM_INFOMEAS2_AVE","GLCM_VARIANCE_AVE","GLCM_JMAX_AVE","GLCM_JVAR_AVE","GLCM_SUMAVERAGE_AVE","GLCM_SUMENTROPY_AVE","GLCM_SUMVARIANCE_AVE","GLRLM_SRE_0","GLRLM_SRE_45","GLRLM_SRE_90","GLRLM_SRE_135","GLRLM_LRE_0","GLRLM_LRE_45","GLRLM_LRE_90","GLRLM_LRE_135","GLRLM_GLN_0","GLRLM_GLN_45","GLRLM_GLN_90","GLRLM_GLN_135","GLRLM_GLNN_0","GLRLM_GLNN_45","GLRLM_GLNN_90","GLRLM_GLNN_135","GLRLM_RLN_0","GLRLM_RLN_45","GLRLM_RLN_90","GLRLM_RLN_135","GLRLM_RLNN_0","GLRLM_RLNN_45","GLRLM_RLNN_90","GLRLM_RLNN_135","GLRLM_RP_0","GLRLM_RP_45","GLRLM_RP_90","GLRLM_RP_135","GLRLM_GLV_0","GLRLM_GLV_45","GLRLM_GLV_90","GLRLM_GLV_135","GLRLM_RV_0","GLRLM_RV_45","GLRLM_RV_90","GLRLM_RV_135","GLRLM_RE_0","GLRLM_RE_45","GLRLM_RE_90","GLRLM_RE_135","GLRLM_LGLRE_0","GLRLM_LGLRE_45","GLRLM_LGLRE_90","GLRLM_LGLRE_135","GLRLM_HGLRE_0","GLRLM_HGLRE_45","GLRLM_HGLRE_90","GLRLM_HGLRE_135","GLRLM_SRLGLE_0","GLRLM_SRLGLE_45","GLRLM_SRLGLE_90","GLRLM_SRLGLE_135","GLRLM_SRHGLE_0","GLRLM_SRHGLE_45","GLRLM_SRHGLE_90","GLRLM_SRHGLE_135","GLRLM_LRLGLE_0","GLRLM_LRLGLE_45","GLRLM_LRLGLE_90","GLRLM_LRLGLE_135","GLRLM_LRHGLE_0","GLRLM_LRHGLE_45","GLRLM_LRHGLE_90","GLRLM_LRHGLE_135","GLRLM_SRE_AVE","GLRLM_LRE_AVE","GLRLM_GLN_AVE","GLRLM_GLNN_AVE","GLRLM_RLN_AVE","GLRLM_RLNN_AVE","GLRLM_RP_AVE","GLRLM_GLV_AVE","GLRLM_RV_AVE","GLRLM_RE_AVE","GLRLM_LGLRE_AVE","GLRLM_HGLRE_AVE","GLRLM_SRLGLE_AVE","GLRLM_SRHGLE_AVE","GLRLM_LRLGLE_AVE","GLRLM_LRHGLE_AVE","GLDZM_SDE","GLDZM_LDE","GLDZM_LGLZE","GLDZM_HGLZE","GLDZM_SDLGLE","GLDZM_SDHGLE","GLDZM_LDLGLE","GLDZM_LDHGLE","GLDZM_GLNU","GLDZM_GLNUN","GLDZM_ZDNU","GLDZM_ZDNUN","GLDZM_ZP","GLDZM_GLM","GLDZM_GLV","GLDZM_ZDM","GLDZM_ZDV","GLDZM_ZDE","GLSZM_SAE","GLSZM_LAE","GLSZM_GLN","GLSZM_GLNN","GLSZM_SZN","GLSZM_SZNN","GLSZM_ZP","GLSZM_GLV","GLSZM_ZV","GLSZM_ZE","GLSZM_LGLZE","GLSZM_HGLZE","GLSZM_SALGLE","GLSZM_SAHGLE","GLSZM_LALGLE","GLSZM_LAHGLE","GLDM_SDE","GLDM_LDE","GLDM_GLN","GLDM_DN","GLDM_DNN","GLDM_GLV","GLDM_DV","GLDM_DE","GLDM_LGLE","GLDM_HGLE","GLDM_SDLGLE","GLDM_SDHGLE","GLDM_LDLGLE","GLDM_LDHGLE","NGLDM_LDE","NGLDM_HDE","NGLDM_LGLCE","NGLDM_HGLCE","NGLDM_LDLGLE","NGLDM_LDHGLE","NGLDM_HDLGLE","NGLDM_HDHGLE","NGLDM_GLNU","NGLDM_GLNUN","NGLDM_DCNU","NGLDM_DCNUN","NGLDM_DCP","NGLDM_GLM","NGLDM_GLV","NGLDM_DCM","NGLDM_DCV","NGLDM_DCENT","NGLDM_DCENE","NGTDM_COARSENESS","NGTDM_CONTRAST","NGTDM_BUSYNESS","NGTDM_COMPLEXITY","NGTDM_STRENGTH","ZERNIKE2D_Z0","ZERNIKE2D_Z1","ZERNIKE2D_Z2","ZERNIKE2D_Z3","ZERNIKE2D_Z4","ZERNIKE2D_Z5","ZERNIKE2D_Z6","ZERNIKE2D_Z7","ZERNIKE2D_Z8","ZERNIKE2D_Z9","ZERNIKE2D_Z10","ZERNIKE2D_Z11","ZERNIKE2D_Z12","ZERNIKE2D_Z13","ZERNIKE2D_Z14","ZERNIKE2D_Z15","ZERNIKE2D_Z16","ZERNIKE2D_Z17","ZERNIKE2D_Z18","ZERNIKE2D_Z19","ZERNIKE2D_Z20","ZERNIKE2D_Z21","ZERNIKE2D_Z22","ZERNIKE2D_Z23","ZERNIKE2D_Z24","ZERNIKE2D_Z25","ZERNIKE2D_Z26","ZERNIKE2D_Z27","ZERNIKE2D_Z28","ZERNIKE2D_Z29","FRAC_AT_D_0","FRAC_AT_D_1","FRAC_AT_D_2","FRAC_AT_D_3","FRAC_AT_D_4","FRAC_AT_D_5","FRAC_AT_D_6","FRAC_AT_D_7","MEAN_FRAC_0","MEAN_FRAC_1","MEAN_FRAC_2","MEAN_FRAC_3","MEAN_FRAC_4","MEAN_FRAC_5","MEAN_FRAC_6","MEAN_FRAC_7","RADIAL_CV_0","RADIAL_CV_1","RADIAL_CV_2","RADIAL_CV_3","RADIAL_CV_4","RADIAL_CV_5","RADIAL_CV_6","RADIAL_CV_7","SPAT_MOMENT_00","SPAT_MOMENT_01","SPAT_MOMENT_02","SPAT_MOMENT_03","SPAT_MOMENT_10","SPAT_MOMENT_11","SPAT_MOMENT_12","SPAT_MOMENT_13","SPAT_MOMENT_20","SPAT_MOMENT_21","SPAT_MOMENT_22","SPAT_MOMENT_23","SPAT_MOMENT_30","CENTRAL_MOMENT_00","CENTRAL_MOMENT_01","CENTRAL_MOMENT_02","CENTRAL_MOMENT_03","CENTRAL_MOMENT_10","CENTRAL_MOMENT_11","CENTRAL_MOMENT_12","CENTRAL_MOMENT_13","CENTRAL_MOMENT_20","CENTRAL_MOMENT_21","CENTRAL_MOMENT_22","CENTRAL_MOMENT_23","CENTRAL_MOMENT_30","CENTRAL_MOMENT_31","CENTRAL_MOMENT_32","CENTRAL_MOMENT_33","NORM_SPAT_MOMENT_00","NORM_SPAT_MOMENT_01","NORM_SPAT_MOMENT_02","NORM_SPAT_MOMENT_03","NORM_SPAT_MOMENT_10","NORM_SPAT_MOMENT_11","NORM_SPAT_MOMENT_12","NORM_SPAT_MOMENT_13","NORM_SPAT_MOMENT_20","NORM_SPAT_MOMENT_21","NORM_SPAT_MOMENT_22","NORM_SPAT_MOMENT_23","NORM_SPAT_MOMENT_30","NORM_SPAT_MOMENT_31","NORM_SPAT_MOMENT_32","NORM_SPAT_MOMENT_33","NORM_CENTRAL_MOMENT_02","NORM_CENTRAL_MOMENT_03","NORM_CENTRAL_MOMENT_11","NORM_CENTRAL_MOMENT_12","NORM_CENTRAL_MOMENT_20","NORM_CENTRAL_MOMENT_21","NORM_CENTRAL_MOMENT_30","HU_M1","HU_M2","HU_M3","HU_M4","HU_M5","HU_M6","HU_M7","WEIGHTED_SPAT_MOMENT_00","WEIGHTED_SPAT_MOMENT_01","WEIGHTED_SPAT_MOMENT_02","WEIGHTED_SPAT_MOMENT_03","WEIGHTED_SPAT_MOMENT_10","WEIGHTED_SPAT_MOMENT_11","WEIGHTED_SPAT_MOMENT_12","WEIGHTED_SPAT_MOMENT_20","WEIGHTED_SPAT_MOMENT_21","WEIGHTED_SPAT_MOMENT_30","WEIGHTED_CENTRAL_MOMENT_02","WEIGHTED_CENTRAL_MOMENT_03","WEIGHTED_CENTRAL_MOMENT_11","WEIGHTED_CENTRAL_MOMENT_12","WEIGHTED_CENTRAL_MOMENT_20","WEIGHTED_CENTRAL_MOMENT_21","WEIGHTED_CENTRAL_MOMENT_30","WEIGHTED_HU_M1","WEIGHTED_HU_M2","WEIGHTED_HU_M3","WEIGHTED_HU_M4","WEIGHTED_HU_M5","WEIGHTED_HU_M6","WEIGHTED_HU_M7","GABOR_0","GABOR_1","GABOR_2","GABOR_3"
"p0_y1_r100_c0.ome.tif","p0_y1_r100_c0.ome.tif",1,0.323865,0.718851,3.04178e+11,3.04872,-0.727567,6.4189,0.423781,8.02787e+06,15800.5,2.27243,58033,34307.1,9015.86,33413,8993.94,10926,38241,12890.4,19735,26392.8,42193.3,50401.7,56775.2,0.230374,47107,0,8972.76,36054.2,0.0962648,11110.9,11087.1,726.341,1.23452e+08,1.22924e+08,474,31.6884,234,0,160.885,4.58547,5.40685,162.644,1.94159,0.0268892,0,148,13,25,297.938,0.72,1,25.1737,12.7074,0.863242,0.710486,5.0098,0.470147,57,18.1437,28061.2,10752.3,55274,10926,1.59949e+06,0.951345,211,1.109,10,0,-0.0409088,-0.0125027,1.55,157,0,12.5,1.55,157,68.1543,14.4,70.9274,2,0,157,68.7307,14.4,71.4673,2,0,157,68.7307,14.4,71.4673,2,22,0.785398,1,0.785398,12,11.75,12,6.13767,22,0.314159,1,0.314159,12,7.04545,12,4.59322,0,148,0,172,0,172,0,172,4,163,12,162,12,148,1,148,0,-1,-1,-1,24.3313,314.937,290.829,14,14,20865.8,22202,21025,0,0,0,0,0,0,0,0,0,0.0617514,0.0552715,0.0597399,0.0487394,18.8371,18.6845,18.866,19.0148,232.692,234.123,222.056,181.434,-0.212873,-0.217745,0.595806,-0.232295,10.0857,10.2658,9.86113,8.93416,0.633484,0.776699,0.636364,1.20197,0.881804,0.859326,0.878759,0.762835,0.542986,0.631068,0.578947,0.827586,1.2193,1.30234,1.15519,1.50105,0.33865,0.378452,0.301184,0.517072,0.542986,0.631068,0.578947,0.827586,12064,9382,10438,8034,-1975.15,-1744.99,-1841.39,-1626.96,328.667,292,301,260.833,326,288,299.4,253.2,0.74359,0.708738,0.720096,0.642447,0.940674,0.931499,0.93631,0.912057,0.737557,0.699029,0.716268,0.623645,0.990377,0.988248,0.990288,0.982189,-0.40246,-0.362841,-0.402883,-0.257377,0.94143,0.928032,0.941257,0.864544,0.463801,0.503641,0.528708,0.558155,4.05882,4.03883,4.06938,4.133,4.31771,4.45216,4.30261,4.65966,0.140271,0.11165,0.124402,0.103448,2.6798,2.76063,2.62437,2.53403,8.11765,8.07767,8.13876,8.26601,3.61184,3.60952,3.6103,3.5373,10.0857,10.2658,9.86113,8.93416,8.04283e+08,6.42682e+08,6.84778e+08,6.53671e+08,0.0563755,18.8506,217.576,-0.0167768,9.7867,0.812129,0.845681,0.645147,1.29447,0.383839,0.645147,9979.5,-1797.12,295.625,0.703717,0.930135,0.694125,0.987776,0.513576,4.07501,4.43303,-0.35639,0.918816,6.96353e+08,0.119943,2.64971,8.15002,3.59224,9.7867,0.92874,0.927833,0.91631,0.918729,4.00816,2.42424,3.064,2.03745,3.26939,5.65152,3.92,6.34831,0.0133444,0.0214073,0.01568,0.0237765,206.976,222.258,204.784,219.936,0.844798,0.841885,0.819136,0.823732,1.04701,1.12821,1.06838,1.14103,1818.43,1908.54,1820.18,1928.14,2.25929,0.918044,1.38438,0.564912,7.15656,7.02349,7.10426,6.96435,0.00801554,0.00744456,0.00771841,0.00735314,8156.54,8809.49,8457.22,9021.95,0.00801018,0.0074412,0.00760918,0.00734313,6866.47,7258.09,6930.65,7325.22,0.00816325,0.00751054,0.00823536,0.0074261,72061.4,39553.7,51930.6,31202.4,0.922903,2.88346,4.7973,0.018552,213.488,0.832388,1.09615,1868.82,1.28166,7.06216,0.00763291,8611.3,0.00760092,7095.11,0.00783381,48687,0.220785,16.7366,6.58512e-05,25112.4,1.35152e-05,5299.27,0.00108577,448064,2.0625,0.00920759,34.3571,0.15338,0.957265,150.754,2385.46,3.68304,3.17186,7.67006,0.935695,21.1622,1.91892,0.00864378,188.369,0.848511,0.685185,1591.94,19.0321,7.13276,0.00867295,7294.23,0.00854153,6578.88,0.0101201,440172,0.661993,14.3333,27.0185,136.938,0.422649,2168.86,7.22222,6.68878,0.00607453,11171,0.0058828,4801.26,0.00677906,295479,0.100063,9.88933,5.58027e-06,2677.55,5.58027e-06,669.386,2.23211e-05,10710.2,10.4625,0.0413536,10.4625,0.0413536,1,15.2609,527.089,1.7668,7.8087,1.53941,0.0132638,0.00161149,10.7526,0.0451709,621179,68.9147,0.0167763,0.117905,0.0627238,0.0595951,0.122459,0.0595111,0.012688,0.070406,0.0569839,0.103862,0.0606844,0.0230271,0.0488231,0.0487071,0.0537904,0.0433123,0.105534,0.0351846,0.0239357,0.0167511,0.0197204,0.0387402,0.0239556,0.0368646,0.022623,0.054638,0.0940535,0.0224349,0.0265789,0.0171199,1,0,0,0,0,0,0,0,34307.1,0,0,0,0,0,0,0,1.22721,0,0,0,0,0,0,0,8.02787e+06,3.53777e+07,2.3298e+08,1.79362e+09,1.09532e+08,5.04393e+08,3.40282e+09,2.66218e+10,1.75548e+09,8.06842e+09,5.42401e+10,4.22922e+11,3.06422e+10,8.02787e+06,-6.40284e-09,7.70755e+07,8.75898e+07,-2.47383e-09,2.17031e+07,3.27806e+07,4.51981e+08,2.61045e+08,-2.59966e+08,1.97691e+09,-2.96564e+09,-4.3276e+08,1.38743e+09,-2.78592e+09,2.19667e+10,8.02787e+06,-3.23881e-18,1.97216e-11,1.13368e-20,-1.25136e-18,0.0109783,8.38769e-12,5.85003e-20,6.67946e-11,-6.65183e-11,5.05839e-10,-3.83846e-19,-5.60126e-20,1.79577e-19,-3.60584e-19,2.84317e-18,1.19596e-06,4.79681e-10,3.36761e-07,1.79521e-10,4.05056e-06,-1.42369e-09,-2.36999e-09,5.24652e-06,8.60238e-12,3.10292e-17,5.68929e-18,2.03206e-34,4.79681e-10,-1.49655e-35,55545.8,248501,1.64928e+06,1.27654e+07,758911,3.54697e+06,2.41099e+07,1.21624e+07,5.67289e+07,2.12154e+08,537537,577170,151747,218304,1.79356e+06,-1.83008e+06,-3.02914e+06,0.000755541,1.75402e-07,9.52916e-11,1.79112e-11,2.00897e-21,7.93737e-07,-1.70726e-22,1.00309,0.833333,0.191358,0.0925926
"p0_y1_r100_c0.ome.tif","p0_y1_r100_c0.ome.tif",2,0.217904,0.500038,1.19507e+11,2.7307,-0.947133,5.20215,-0.390665,2.90651e+06,12779.5,2.05287,53976,39277.2,7257.99,39184.5,7257.99,21208,26270,21450.5,28548,32513,45292.5,52108.2,53733.5,0.16425,32768,0,5617.37,40186.6,-0.0467726,8558.64,8500.62,994.922,7.32504e+07,7.22605e+07,96,56.4163,74,0,183.919,2.16216,2.95085,185.258,1.55433,0.0516713,0,177,7,15,94.2197,0.704762,2,15.2365,6.67714,0.898861,0.661992,-0.265978,0.405855,33,10.5042,36395.2,8474.83,52584,21208,1.20104e+06,0.924074,62.5,1.184,4,0,-0.173962,0.0265733,1.10001,183,0,13.5,1.10001,183,60.1618,6.56667,80.0552,1,0,189,61.5828,5.5,82.1662,0,0,189,61.5828,5.5,82.1662,0,13,0.785398,1,0.785398,6,6.55,4,3.44085,13,0.314159,1,0.314159,6,3.99061,4,2.58075,0,177,0,191,0,191,0,191,1,186,6,186,6,177,1,177,0,-1,-1,-1,14.0359,365.767,353.676,8,8,30921.7,31685,30976,1,0,181.524,139.256,0,0,13.143,0,13,0.0614836,0.0467156,0.0532893,0.0475531,23.0448,22.1964,22.1864,22.614,288.312,247.692,265.819,262.386,-2.24906,-1.76348,0.18741,-2.21053,12.1043,11.102,11.4266,11.2281,0.656716,2.03571,1.55932,1.77193,0.897074,0.690097,0.759844,0.727395,0.597015,1,0.779661,0.964912,1.15467,1.87001,1.72055,1.69623,0.30029,1.03571,0.951451,0.840874,0.597015,1,0.779661,0.964912,1104,586,742,618,-379.66,-227.933,-259.598,-244.844,95.3333,71.2333,84.2333,70.6333,94.8,67.3176,80.9176,67.6353,0.711443,0.636012,0.713842,0.619591,0.934328,0.899459,0.921349,0.900868,0.707463,0.60105,0.685743,0.593292,0.989978,0.971248,0.977932,0.975006,-0.46672,-0.282394,-0.314246,-0.318422,0.961222,0.889844,0.908561,0.911141,0.544776,0.421751,0.328743,0.530458,4.49254,4.46429,4.44068,4.5,4.23558,4.7738,4.68663,4.68492,0.119403,0.0892857,0.101695,0.105263,3.19024,3.28444,3.24648,3.25,8.98507,8.92857,8.88136,9,3.55978,3.54187,3.58251,3.62482,12.1043,11.102,11.4266,11.2281,2.89132e+07,1.65616e+07,1.91228e+07,1.78323e+07,0.0522604,22.5104,266.052,-1.50892,11.4652,1.50592,0.768603,0.835397,1.61036,0.782082,0.835397,762.5,-278.009,80.3583,0.670222,0.914001,0.646887,0.978541,0.456432,4.47438,4.59523,-0.345445,0.917692,2.06075e+07,0.103912,3.24279,8.94875,3.57724,11.4652,0.933121,0.915459,0.88455,0.929725,2.87805,1.43478,2.04762,1.5,2.34146,5.34783,3.35714,4.95652,0.0285544,0.0581285,0.039966,0.0538752,70.5366,73.8261,62.5714,77.0217,0.860202,0.802457,0.744898,0.837193,1.10811,1.24324,1.13514,1.24324,370.904,408.34,390.068,406.346,1.26948,0.1569,0.514739,0.222117,5.94283,5.65595,5.87144,5.72202,0.0207561,0.0186941,0.0196805,0.0186945,1643.3,1858.96,1777.63,1853.65,0.0205987,0.0186725,0.0190736,0.0186768,1413.58,1527.39,1413.49,1574.73,0.0217917,0.0188048,0.0222557,0.0188205,8954.41,3568.7,5559.31,3838.15,0.915714,1.96511,4.00074,0.045131,70.989,0.811188,1.18243,393.915,0.54081,5.79806,0.0194563,1783.39,0.0192554,1482.3,0.0204182,5480.14,0.347733,6.47059,3.35898e-05,36672.6,1.15319e-05,13052.1,0.000207145,238611,1.26471,0.0185986,18.7647,0.275952,0.918919,187.118,1659.6,2.35294,0.934256,6.02864,0.90666,7.07042,1.25352,0.0176552,56.2958,0.792898,0.682692,324.964,4.92482,5.98174,0.0230208,1438.27,0.0221509,1225.51,0.0279358,24900.9,0.64967,9.11538,10.1538,41.3654,0.397744,423.033,3.96598,5.80736,0.0165665,2097.73,0.0153226,922.61,0.0211866,33446.3,0.112871,4.6,4.83608e-06,2987.83,4.83608e-06,746.958,1.93443e-05,11951.3,1.44615,0.0222485,1.44615,0.0222485,1,17.3692,71.0745,1.12308,4.38787,1.25543,0.00757396,0.00354545,19.1513,0.102513,141042,10.4148,0.0099859,0.176381,0.0288555,0.0358624,0.128283,0.113106,0.0275236,0.0448662,0.0492245,0.0341396,0.0771983,0.05454,0.0655754,0.0349776,0.0567749,0.0462264,0.0263174,0.0591415,0.0327685,0.0274624,0.0332798,0.02679,0.0500201,0.0182465,0.046274,0.0458007,0.0552509,0.0340033,0.0326813,0.0447216,1,0,0,0,0,0,0,0,39277.2,0,0,0,0,0,0,0,1.14821,0,0,0,0,0,0,0,2.90651e+06,5.67018e+06,1.80588e+07,6.71203e+07,2.10963e+07,4.00432e+07,1.26055e+08,4.68206e+08,1.92881e+08,3.44721e+08,1.04945e+09,3.81442e+09,1.96165e+09,2.90651e+06,-3.49246e-10,6.99714e+06,4.58951e+06,2.32831e-10,-1.11258e+06,-679857,-2.29135e+06,3.97575e+07,-1.54101e+07,7.97621e+07,-3.22941e+07,-1.54785e+07,-2.39416e+07,-5.48801e+07,-8.95751e+07,2.90651e+06,-4.3786e-18,1.09984e-09,9.04434e-18,2.91906e-18,-0.0139487,-1.06862e-10,-4.51545e-18,6.24923e-09,-2.42221e-09,1.25373e-08,-6.36405e-17,-3.05029e-17,-4.71807e-17,-1.0815e-16,-1.76522e-16,8.28278e-07,3.18666e-10,-1.317e-07,-4.72049e-11,4.70625e-06,-1.06998e-09,-1.07473e-09,5.53453e-06,1.5108e-11,1.33217e-17,1.82321e-18,2.80815e-35,3.18666e-10,-3.97239e-36,16510.9,32436.9,103622,385986,119805,229024,723301,1.09466e+06,1.97044e+06,1.11261e+07,39897.1,25650.6,-6341.59,-3673.71,225348,-88085,-87228.4,0.000972989,4.64949e-07,7.32291e-11,9.91129e-12,8.31427e-22,7.32274e-07,-1.26078e-22,1.00962,0.961538,0.740385,0.826923
