,Unnamed: 0,ROI_label,First Order::Mean,First Order::Unbiased Variance,First Order::Biased Variance,First Order::Skewness,First Order::Kurtosis,First Order::Median,First Order::Minimum,First Order::Maximum,First Order::Range,First Order::Mean Absolute Deviation,First Order::Robust Mean Absolute Deviation,First Order::Median Absolute Deviation,First Order::Coefficient Of Variation,First Order::Quantile Coefficient Of Dispersion,First Order::Energy,First Order::Root Mean Square,First Order::Robust Mean,First Order::Uniformity,First Order::Entropy,First Order::Excess Kurtosis,First Order::Covered Image Intensity Range,First Order::Sum,First Order::Mode,First Order::Mode Probability,First Order::Unbiased Standard deviation,First Order::Biased Standard deviation,First Order::Number Of Voxels,First Order::05th Percentile,First Order::10th Percentile,First Order::15th Percentile,First Order::20th Percentile,First Order::25th Percentile,First Order::30th Percentile,First Order::35th Percentile,First Order::40th Percentile,First Order::45th Percentile,First Order::50th Percentile,First Order::55th Percentile,First Order::60th Percentile,First Order::65th Percentile,First Order::70th Percentile,First Order::75th Percentile,First Order::80th Percentile,First Order::85th Percentile,First Order::90th Percentile,First Order::95th Percentile,First Order::Interquartile Range,First Order::Image Dimension,First Order::Voxel Space,First Order::Voxel Volume,First Order Numeric::Mean,First Order Numeric::Variance,First Order Numeric::Skewness,First Order Numeric::Excess kurtosis,First Order Numeric::Median,First Order Numeric::Minimum,First Order Numeric::05th Percentile,First Order Numeric::10th Percentile,First Order Numeric::15th Percentile,First Order Numeric::20th Percentile,First Order Numeric::25th Percentile,First Order Numeric::30th Percentile,First Order Numeric::35th Percentile,First Order Numeric::40th Percentile,First Order Numeric::45th Percentile,First Order Numeric::50th Percentile,First Order Numeric::55th Percentile,First Order Numeric::60th Percentile,First Order Numeric::65th Percentile,First Order Numeric::70th Percentile,First Order Numeric::75th Percentile,First Order Numeric::80th Percentile,First Order Numeric::85th Percentile,First Order Numeric::90th Percentile,First Order Numeric::95th Percentile,First Order Numeric::Maximum,First Order Numeric::Interquantile range,First Order Numeric::Range,First Order Numeric::Mean absolute deviation,First Order Numeric::Robust mean absolute deviation,First Order Numeric::Median absolute deviation,First Order Numeric::Coefficient of variation,First Order Numeric::Quantile coefficient of dispersion,First Order Numeric::Energy,First Order Numeric::Root mean square,First Order Numeric::Standard Deviation,First Order Numeric::Kurtosis,First Order Numeric::Robust mean,First Order Numeric::Robust variance,First Order Numeric::Covered image intensity range,First Order Numeric::Mode index,First Order Numeric::Mode value,First Order Numeric::Mode probability,First Order Numeric::Entropy,First Order Numeric::Uniformtiy,First Order Numeric::Number of voxels,First Order Numeric::Sum of voxels,First Order Numeric::Voxel space,First Order Numeric::Voxel volume,First Order Numeric::Image Dimension,First Order Histogram::Mean Value,First Order Histogram::Variance Value,First Order Histogram::Skewness Value,First Order Histogram::Excess Kurtosis Value,First Order Histogram::Median Value,First Order Histogram::Minimum Value,First Order Histogram::Percentile 10 Value,First Order Histogram::Percentile 90 Value,First Order Histogram::Maximum Value,First Order Histogram::Mode Value,First Order Histogram::Interquantile Range Value,First Order Histogram::Range Value,First Order Histogram::Mean Absolute Deviation Value,First Order Histogram::Robust Mean Absolute Deviation Value,First Order Histogram::Median Absolute Deviation Value,First Order Histogram::Coefficient of Variation Value,First Order Histogram::Quantile coefficient of Dispersion Value,First Order Histogram::Entropy Value,First Order Histogram::Uniformity Value,First Order Histogram::Robust Mean Value,First Order Histogram::Mean Index,First Order Histogram::Variance Index,First Order Histogram::Skewness Index,First Order Histogram::Excess Kurtosis Index,First Order Histogram::Median Index,First Order Histogram::Minimum Index,First Order Histogram::Percentile 10 Index,First Order Histogram::Percentile 90 Index,First Order Histogram::Maximum Index,First Order Histogram::Mode Index,First Order Histogram::Interquantile Range Index,First Order Histogram::Range Index,First Order Histogram::Mean Absolute Deviation Index,First Order Histogram::Robust Mean Absolute Deviation Index,First Order Histogram::Median Absolute Deviation Index,First Order Histogram::Coefficient of Variation Index,First Order Histogram::Quantile coefficient of Dispersion Index,First Order Histogram::Entropy Index,First Order Histogram::Uniformity Index,First Order Histogram::Maximum Gradient,First Order Histogram::Maximum Gradient Index,First Order Histogram::Minimum Gradient,First Order Histogram::Minimum Gradient Index,First Order Histogram::Robust Mean Index,First Order Histogram::Number of Bins,First Order Histogram::Bin Size,Unnamed: 0,ROI_label,Co-occurenced Based Features::Overall Joint Maximum,Co-occurenced Based Features::Overall Joint Average,Co-occurenced Based Features::Overall Joint Variance,Co-occurenced Based Features::Overall Joint Entropy,Co-occurenced Based Features::Overall Difference Average,Co-occurenced Based Features::Overall Difference Variance,Co-occurenced Based Features::Overall Difference Entropy,Co-occurenced Based Features::Overall Sum Average,Co-occurenced Based Features::Overall Sum Variance,Co-occurenced Based Features::Overall Sum Entropy,Co-occurenced Based Features::Overall Angular Second Moment,Co-occurenced Based Features::Overall Contrast,Co-occurenced Based Features::Overall Dissimilarity,Co-occurenced Based Features::Overall Inverse Difference,Co-occurenced Based Features::Overall Inverse Difference Normalized,Co-occurenced Based Features::Overall Inverse Difference Moment,Co-occurenced Based Features::Overall Inverse Difference Moment Normalized,Co-occurenced Based Features::Overall Inverse Variance,Co-occurenced Based Features::Overall Correlation,Co-occurenced Based Features::Overall Autocorrelation,Co-occurenced Based Features::Overall Cluster Tendency,Co-occurenced Based Features::Overall Cluster Shade,Co-occurenced Based Features::Overall Cluster Prominence,Co-occurenced Based Features::Overall First Measure of Information Correlation,Co-occurenced Based Features::Overall Second Measure of Information Correlation,Co-occurenced Based Features::Overall Row Maximum,Co-occurenced Based Features::Overall Row Average,Co-occurenced Based Features::Overall Row Variance,Co-occurenced Based Features::Overall Row Entropy,Co-occurenced Based Features::Overall First Row-Column Entropy,Co-occurenced Based Features::Overall Second Row-Column Entropy,Co-occurenced Based Features::Mean Joint Maximum,Co-occurenced Based Features::Mean Joint Average,Co-occurenced Based Features::Mean Joint Variance,Co-occurenced Based Features::Mean Joint Entropy,Co-occurenced Based Features::Mean Difference Average,Co-occurenced Based Features::Mean Difference Variance,Co-occurenced Based Features::Mean Difference Entropy,Co-occurenced Based Features::Mean Sum Average,Co-occurenced Based Features::Mean Sum Variance,Co-occurenced Based Features::Mean Sum Entropy,Co-occurenced Based Features::Mean Angular Second Moment,Co-occurenced Based Features::Mean Contrast,Co-occurenced Based Features::Mean Dissimilarity,Co-occurenced Based Features::Mean Inverse Difference,Co-occurenced Based Features::Mean Inverse Difference Normalized,Co-occurenced Based Features::Mean Inverse Difference Moment,Co-occurenced Based Features::Mean Inverse Difference Moment Normalized,Co-occurenced Based Features::Mean Inverse Variance,Co-occurenced Based Features::Mean Correlation,Co-occurenced Based Features::Mean Autocorrelation,Co-occurenced Based Features::Mean Cluster Tendency,Co-occurenced Based Features::Mean Cluster Shade,Co-occurenced Based Features::Mean Cluster Prominence,Co-occurenced Based Features::Mean First Measure of Information Correlation,Co-occurenced Based Features::Mean Second Measure of Information Correlation,Co-occurenced Based Features::Mean Row Maximum,Co-occurenced Based Features::Mean Row Average,Co-occurenced Based Features::Mean Row Variance,Co-occurenced Based Features::Mean Row Entropy,Co-occurenced Based Features::Mean First Row-Column Entropy,Co-occurenced Based Features::Mean Second Row-Column Entropy,Co-occurenced Based Features::Std.Dev. Joint Maximum,Co-occurenced Based Features::Std.Dev. Joint Average,Co-occurenced Based Features::Std.Dev. Joint Variance,Co-occurenced Based Features::Std.Dev. Joint Entropy,Co-occurenced Based Features::Std.Dev. Difference Average,Co-occurenced Based Features::Std.Dev. Difference Variance,Co-occurenced Based Features::Std.Dev. Difference Entropy,Co-occurenced Based Features::Std.Dev. Sum Average,Co-occurenced Based Features::Std.Dev. Sum Variance,Co-occurenced Based Features::Std.Dev. Sum Entropy,Co-occurenced Based Features::Std.Dev. Angular Second Moment,Co-occurenced Based Features::Std.Dev. Contrast,Co-occurenced Based Features::Std.Dev. Dissimilarity,Co-occurenced Based Features::Std.Dev. Inverse Difference,Co-occurenced Based Features::Std.Dev. Inverse Difference Normalized,Co-occurenced Based Features::Std.Dev. Inverse Difference Moment,Co-occurenced Based Features::Std.Dev. Inverse Difference Moment Normalized,Co-occurenced Based Features::Std.Dev. Inverse Variance,Co-occurenced Based Features::Std.Dev. Correlation,Co-occurenced Based Features::Std.Dev. Autocorrelation,Co-occurenced Based Features::Std.Dev. Cluster Tendency,Co-occurenced Based Features::Std.Dev. Cluster Shade,Co-occurenced Based Features::Std.Dev. Cluster Prominence,Co-occurenced Based Features::Std.Dev. First Measure of Information Correlation,Co-occurenced Based Features::Std.Dev. Second Measure of Information Correlation,Co-occurenced Based Features::Std.Dev. Row Maximum,Co-occurenced Based Features::Std.Dev. Row Average,Co-occurenced Based Features::Std.Dev. Row Variance,Co-occurenced Based Features::Std.Dev. Row Entropy,Co-occurenced Based Features::Std.Dev. First Row-Column Entropy,Co-occurenced Based Features::Std.Dev. Second Row-Column Entropy,Unnamed: 0,ROI_label,Grey Level Distance Zone::Small Distance Emphasis,Grey Level Distance Zone::Large Distance Emphasis,Grey Level Distance Zone::Low Grey Level Emphasis,Grey Level Distance Zone::High Grey Level Emphasis,Grey Level Distance Zone::Small Distance Low Grey Level Emphasis,Grey Level Distance Zone::Small Distance High Grey Level Emphasis,Grey Level Distance Zone::Large Distance Low Grey Level Emphasis,Grey Level Distance Zone::Large Distance High Grey Level Emphasis,Grey Level Distance Zone::Grey Level Non-Uniformity,Grey Level Distance Zone::Grey Level Non-Uniformity Normalized,Grey Level Distance Zone::Distance Size Non-Uniformity,Grey Level Distance Zone::Distance Size Non-Uniformity Normalized,Grey Level Distance Zone::Zone Percentage,Grey Level Distance Zone::Grey Level Mean,Grey Level Distance Zone::Grey Level Variance,Grey Level Distance Zone::Zone Distance Mean,Grey Level Distance Zone::Zone Distance Variance,Grey Level Distance Zone::Zone Distance Entropy,Grey Level Distance Zone::Grey Level Entropy,Unnamed: 0,ROI_label,Neighbouring Grey Level Dependence::Low Dependence Emphasis,Neighbouring Grey Level Dependence::High Dependence Emphasis,Neighbouring Grey Level Dependence::Low Grey Level Count Emphasis,Neighbouring Grey Level Dependence::High Grey Level Count Emphasis,Neighbouring Grey Level Dependence::Low Dependence Low Grey Level Emphasis,Neighbouring Grey Level Dependence::Low Dependence High Grey Level Emphasis,Neighbouring Grey Level Dependence::High Dependence Low Grey Level Emphasis,Neighbouring Grey Level Dependence::High Dependence High Grey Level Emphasis,Neighbouring Grey Level Dependence::Grey Level Non-Uniformity,Neighbouring Grey Level Dependence::Grey Level Non-Uniformity Normalised,Neighbouring Grey Level Dependence::Dependence Count Non-Uniformity,Neighbouring Grey Level Dependence::Dependence Count Non-Uniformity Normalised,Neighbouring Grey Level Dependence::Dependence Count Percentage,Neighbouring Grey Level Dependence::Grey Level Mean,Neighbouring Grey Level Dependence::Grey Level Variance,Neighbouring Grey Level Dependence::Dependence Count Mean,Neighbouring Grey Level Dependence::Dependence Count Variance,Neighbouring Grey Level Dependence::Dependence Count Entropy,Neighbouring Grey Level Dependence::Dependence Count Energy,Neighbouring Grey Level Dependence::Expected Neighbourhood Size,Neighbouring Grey Level Dependence::Average Neighbourhood Size,Neighbouring Grey Level Dependence::Average Incomplete Neighbourhood Size,Neighbouring Grey Level Dependence::Percentage of complete Neighbourhoods,Neighbouring Grey Level Dependence::Percentage of Dependence Neighbour Voxels,Unnamed: 0,ROI_label,Neighbourhood Grey Tone Difference::Coarsness,Neighbourhood Grey Tone Difference::Contrast,Neighbourhood Grey Tone Difference::Busyness,Neighbourhood Grey Tone Difference::Complexity,Neighbourhood Grey Tone Difference::Strength,Unnamed: 0,ROI_label,Run Length::Short run emphasis Means,Run Length::Short run emphasis Std.,Run Length::Short run emphasis Comb.,Run Length::Long run emphasis Means,Run Length::Long run emphasis Std.,Run Length::Long run emphasis Comb.,Run Length::Grey level nonuniformity Means,Run Length::Grey level nonuniformity Std.,Run Length::Grey level nonuniformity Comb.,Run Length::Grey level nonuniformity normalized Means,Run Length::Grey level nonuniformity normalized Std.,Run Length::Grey level nonuniformity normalized Comb.,Run Length::Run length nonuniformity Means,Run Length::Run length nonuniformity Std.,Run Length::Run length nonuniformity Comb.,Run Length::Run length nonuniformity normalized Means,Run Length::Run length nonuniformity normalized Std.,Run Length::Run length nonuniformity normalized Comb.,Run Length::Low grey level run emphasis Means,Run Length::Low grey level run emphasis Std.,Run Length::Low grey level run emphasis Comb.,Run Length::High grey level run emphasis Means,Run Length::High grey level run emphasis Std.,Run Length::High grey level run emphasis Comb.,Run Length::Short run low grey level emphasis Means,Run Length::Short run low grey level emphasis  Std.,Run Length::Short run low grey level emphasis  Comb.,Run Length::Short run high grey level emphasis Means,Run Length::Short run high grey level emphasis Std.,Run Length::Short run high grey level emphasis Comb.,Run Length::Long run low grey level emphasis Means,Run Length::Long run low grey level emphasis Std.,Run Length::Long run low grey level emphasis Comb.,Run Length::Long run high grey level emphasis Means,Run Length::Long run high grey level emphasis Std.,Run Length::Long run high grey level emphasis Comb.,Run Length::Run percentage Means,Run Length::Run percentage Std.,Run Length::Run percentage Comb.,Run Length::Number of runs Means,Run Length::Number of runs Std.,Run Length::Number of runs Comb.,Run Length::Grey level variance Means,Run Length::Grey level variance Std.,Run Length::Grey level variance Comb.,Run Length::Run length variance Means,Run Length::Run length variance Std.,Run Length::Run length variance Comb.,Run Length::Run length entropy Means,Run Length::Run length entropy Std.,Run Length::Run length entropy Comb.
0,0,1,34307.15,123451514.86,122857748.42,0.09,2.27,36383.97,10926.0,58033.0,47107.0,9013.12,6639.93,8993.06,0.32,0.23,303987609393.69,36042.92,34114.66,0.01,6.91,-0.73,0.81,8027872.0,33436.98,5.0,11110.87,11084.12,234.0,15947.74,19827.94,21467.68,23334.1,26409.55,28812.48,30217.96,31351.42,32660.56,33459.65,34736.68,36376.41,38146.5,40328.4,42277.95,44371.06,47809.22,50280.15,53759.87,15868.4,3.0,1.0,1.0,34307.15,122923944.29,0.1,-0.73,33436.98,10926.0,15868.4,19835.5,21422.34,23235.87,26296.2,28563.12,30149.96,31283.41,32643.56,33436.98,34683.79,36383.97,38197.5,40237.72,42277.95,44318.17,47265.16,50212.15,53612.52,58033.0,15981.74,47107.0,9015.86,6508.83,8994.11,0.32,0.23,304177574110.0,36054.18,11087.11,2.27,34196.19,62950308.25,0.81,147.0,33436.98,0.02,-6.91,0.01,234.0,8027872.0,1.0,1.0,3.0,34296.28,122857630.33,0.1,-0.73,33436.98,10926.0,19827.94,50280.15,58033.0,33436.98,15868.4,47107.0,9012.75,6639.93,8993.06,0.32,0.23,6.91,0.01,34114.66,151.79,2390.74,0.1,-0.73,148.0,49.0,88.0,222.0,256.0,148.0,70.0,207.0,39.76,29.29,39.67,0.32,0.23,6.91,0.01,1.5,87.0,-2.0,149.0,149.99,256.0,226.69,0,1,0.0,155.18,2311.59,10.43,18.46,204.08,5.52,310.36,8701.55,8.1,0.0,544.81,18.46,0.11,0.94,0.05,0.99,0.05,0.88,26119.82,8701.55,24906.81,171438935.71,-0.48,1.0,0.02,155.18,2311.59,6.88,13.76,13.76,0.0,47.75,710.72,2.66,5.7,60.44,1.64,95.51,2673.84,2.19,0.0,169.03,5.7,0.03,0.29,0.01,0.31,0.01,0.27,8037.6,2673.84,8416.01,52609672.28,-0.23,0.31,0.01,47.75,710.72,2.11,4.23,4.23,0.0,71.63,1066.77,3.99,8.72,102.11,2.46,143.26,4018.21,3.29,0.0,278.33,8.72,0.05,0.43,0.02,0.46,0.02,0.41,12056.77,4018.21,14648.38,79418842.26,0.34,0.46,0.01,71.63,1066.77,3.17,6.34,6.34,0,1,0.28,16.2,0.0,25292.2,0.0,4228.29,0.0,547280.89,2.01,0.01,32.95,0.15,0.94,151.42,2363.35,3.5,3.98,7.58,7.58,0,1,0.91,1.37,0.0,25151.06,0.0,22672.85,0.02,35063.89,2.18,0.01,183.19,0.78,1.0,150.7,2440.31,1.12,0.11,7.04,0.01,26.0,7.17,7.17,0.0,0.02,0,1,0.06,1.89,0.0,66357.47,847.25,0,1,1.0,0.01,1.0,1.01,0.02,1.01,2.17,0.02,28.12,0.01,0.0,0.01,230.81,5.61,3000.13,0.99,0.02,0.99,0.0,0.0,0.0,25421.04,45.44,25421.03,0.0,0.0,0.0,25324.0,174.7,25325.27,0.0,0.0,0.0,25809.2,636.73,25804.06,1.0,0.01,1.0,232.92,1.9,3028.0,2388.7,8.95,2388.76,0.0,0.01,0.0,6.92,0.01,6.95
1,0,2,39277.2,73250377.59,72216841.63,-0.05,2.05,42695.86,21208.0,53976.0,32768.0,7257.01,5690.09,7257.01,0.22,0.17,119451552047.02,40177.23,39346.96,0.02,5.79,-0.95,0.61,2906513.0,43750.08,3.0,8558.64,8498.05,74.0,25659.68,28548.24,29328.37,30741.02,32364.52,34198.86,34978.98,35590.43,37804.28,39216.94,41894.65,42738.03,43549.78,43841.44,45436.83,47903.7,49316.35,51994.07,52637.14,13072.31,3.0,1.0,1.0,39277.2,72260507.62,-0.05,-0.95,39111.52,21208.0,24879.56,28253.06,29307.28,30572.34,32259.09,34156.69,34789.22,35527.17,37741.03,39111.52,41325.38,42695.86,43539.23,43750.08,45225.98,47018.16,49126.59,51445.88,52605.52,53976.0,12966.89,32768.0,7257.99,5565.92,7257.99,0.22,0.17,119506977823.0,40186.55,8500.62,2.05,39136.56,40847462.48,0.61,207.0,43750.08,0.04,-5.79,0.02,74.0,2906513.0,1.0,1.0,3.0,39268.22,72216761.01,-0.05,-0.95,39322.36,21208.0,28548.24,51994.07,53976.0,43750.08,13072.31,32768.0,7257.01,5690.09,7257.01,0.22,0.17,5.79,0.02,39346.96,186.74,1624.49,-0.05,-0.95,187.0,101.0,136.0,247.0,256.0,208.0,62.0,155.0,34.42,26.99,34.42,0.22,0.17,5.79,0.02,1.5,207.0,-1.5,209.0,186.12,256.0,210.84,0,2,0.01,190.82,1553.65,8.63,19.19,319.79,5.5,381.64,5526.47,7.1,0.0,688.14,19.19,0.13,0.93,0.07,0.99,0.05,0.78,37621.09,5526.47,-43253.66,65299252.47,-0.5,1.0,0.03,190.82,1553.65,5.75,11.49,11.49,0.01,58.71,478.33,2.11,5.99,95.78,1.52,117.42,1695.88,1.75,0.0,217.45,5.99,0.04,0.29,0.02,0.3,0.02,0.24,11572.94,1695.88,-13154.81,20011851.59,-0.25,0.31,0.01,58.71,478.33,1.76,3.52,3.52,0.01,88.07,717.64,3.16,9.26,158.82,2.29,176.14,2546.71,2.63,0.0,356.35,9.26,0.06,0.43,0.03,0.46,0.03,0.36,17359.87,2546.71,20798.51,30139801.54,0.37,0.46,0.02,88.07,717.64,2.64,5.28,5.28,0,2,0.44,5.88,0.0,36660.31,0.0,12600.93,0.0,253577.48,1.24,0.02,18.13,0.27,0.91,187.18,1624.3,2.18,1.13,5.98,5.98,0,2,0.86,1.64,0.01,35611.92,0.0,31011.57,0.05,56611.74,1.43,0.02,50.95,0.69,1.0,183.3,2014.02,1.2,0.19,5.83,0.02,26.0,6.46,6.46,0.0,0.03,0,2,0.08,8.46,0.0,26957.5,602.29,0,2,0.99,0.01,1.0,1.02,0.05,1.02,1.42,0.03,18.33,0.02,0.0,0.02,72.57,2.86,943.06,0.99,0.03,0.99,0.0,0.0,0.0,36510.12,163.37,36508.95,0.0,0.0,0.0,36341.42,313.22,36344.56,0.0,0.0,0.0,37393.23,1777.04,37367.85,0.99,0.01,0.99,73.46,1.08,955.0,1624.38,11.58,1624.49,0.01,0.02,0.01,5.8,0.0,5.84
2,0,3,27587.47,60971393.32,60366196.98,0.01,1.93,30014.65,12648.0,40980.0,28332.0,6681.54,5410.38,6674.32,0.28,0.22,69802599907.25,28656.71,27444.25,0.02,5.58,-1.07,0.69,2344935.0,22651.05,4.0,7808.42,7769.57,85.0,15727.68,16768.18,18689.12,20169.84,21310.4,22591.03,23651.54,24491.95,26032.71,26973.16,28714.01,30254.77,31735.49,32575.9,33596.4,35297.23,37818.46,38658.87,39919.48,12286.0,3.0,1.0,1.0,27587.47,60254082.81,0.01,-1.06,26733.05,12648.0,15527.58,16728.16,18168.87,20089.8,21130.31,22410.94,23131.29,24411.91,26012.7,26733.05,28573.95,30014.65,31455.35,32575.9,33536.37,35297.23,37218.16,38498.79,39859.45,40980.0,12406.05,28332.0,6666.62,5299.71,6663.98,0.28,0.23,69812422383.0,28658.73,7762.35,1.94,27286.75,37551067.49,0.69,141.0,22651.05,0.05,-5.58,0.02,85.0,2344935.0,1.0,1.0,3.0,27583.34,60366179.95,0.01,-1.07,26973.16,12648.0,16768.18,38658.87,40980.0,22651.05,12286.0,28332.0,6681.49,5410.38,6674.32,0.28,0.22,5.58,0.02,27444.25,172.81,2355.75,0.01,-1.07,169.0,80.0,105.0,242.0,256.0,142.0,76.0,176.0,41.74,33.8,41.69,0.28,0.22,5.58,0.02,2.0,141.0,-2.0,143.0,170.94,256.0,160.08,0,3,0.01,175.85,2125.24,8.74,25.45,328.05,5.62,351.69,7525.03,7.26,0.0,975.91,25.45,0.1,0.91,0.05,0.99,0.03,0.77,32558.86,7525.03,5753.1,115010878.27,-0.42,0.99,0.06,175.85,2125.24,5.52,11.04,11.04,0.01,54.1,651.3,2.17,7.99,85.0,1.53,108.21,2296.77,1.83,0.0,308.45,7.99,0.03,0.28,0.02,0.3,0.01,0.23,10010.63,2296.77,2212.74,34869565.48,-0.22,0.31,0.02,54.1,651.3,1.69,3.38,3.38,0.01,81.16,978.86,3.26,12.63,134.46,2.3,162.31,3474.25,2.75,0.0,510.3,12.63,0.05,0.42,0.03,0.45,0.01,0.35,15016.92,3474.25,12622.11,53650913.38,0.33,0.46,0.03,81.16,978.86,2.54,5.08,5.08,0,3,0.38,7.68,0.0,31684.39,0.0,9016.25,0.0,300294.22,1.66,0.02,17.95,0.24,0.89,171.45,2290.19,2.5,1.43,6.12,6.12,0,3,0.84,1.69,0.01,31448.66,0.0,25867.63,0.05,55620.81,1.92,0.02,56.22,0.66,1.0,169.81,2612.62,1.22,0.2,5.65,0.02,26.0,6.54,6.54,0.0,0.03,0,3,0.06,17.66,0.0,33509.34,600.61,0,3,0.99,0.02,0.99,1.03,0.06,1.02,1.9,0.06,24.55,0.02,0.0,0.02,83.0,4.67,1078.15,0.98,0.04,0.98,0.0,0.0,0.0,32182.21,137.16,32182.54,0.0,0.0,0.0,31946.02,576.45,31956.27,0.0,0.0,0.0,33126.95,2041.57,33087.63,0.99,0.02,0.99,84.31,1.64,1096.0,2350.88,18.57,2351.33,0.01,0.02,0.01,5.59,0.02,5.64
3,0,4,23718.35,28594638.49,26840191.3,-0.74,2.97,24726.8,11217.0,30360.0,19143.0,4077.51,3550.4,4067.07,0.22,0.14,10017315127.5,24274.55,24497.02,0.08,3.73,-0.03,0.63,403212.0,23540.86,2.0,5347.4,5180.75,17.0,11248.62,15381.61,18684.45,19615.41,21376.52,22188.89,22289.7,23220.66,23520.11,23570.51,24709.01,25995.75,26570.93,26671.73,28388.38,28438.78,29583.21,30259.2,30309.6,7011.86,3.0,1.0,1.0,23718.35,26912600.93,-0.73,-0.04,23540.86,11217.0,5633.2,13282.5,17018.2,19152.89,20516.72,21821.25,21821.25,22710.7,23362.97,23540.86,24133.83,25379.06,26327.81,26327.81,27513.75,28403.2,28996.17,29944.92,30300.7,30360.0,6997.03,19143.0,4087.67,3113.86,4077.23,0.22,0.15,10021038742.0,24279.06,5187.74,2.96,23662.5,15211697.54,1.0,198.0,23540.86,0.12,-3.73,0.08,17.0,403212.0,1.0,1.0,3.0,23715.26,26840181.74,-0.73,-0.03,23540.86,11217.0,15381.61,30259.2,30360.0,23540.86,7011.86,19143.0,4077.33,3550.4,4067.07,0.22,0.14,3.73,0.08,24497.02,200.47,1908.37,-0.73,-0.03,199.0,95.0,130.0,256.0,256.0,199.0,59.0,161.0,34.38,29.94,34.29,0.22,0.14,3.73,0.08,2.0,256.0,-1.0,200.0,206.06,256.0,118.59,0,4,0.02,204.98,1654.25,6.23,38.32,653.26,4.94,409.95,4495.45,5.28,0.01,2121.55,38.32,0.08,0.88,0.05,0.97,0.0,0.36,42609.16,4495.45,-277569.53,66435227.36,-0.31,0.95,0.14,204.98,1654.25,3.68,7.36,7.36,0.02,63.13,500.96,1.35,12.0,195.27,1.01,126.26,1325.02,1.06,0.02,678.81,12.0,0.03,0.27,0.02,0.3,0.0,0.1,13117.5,1325.02,-78641.01,18941557.42,-0.24,0.31,0.05,63.13,500.96,1.11,2.23,2.23,0.04,94.71,759.24,2.03,18.43,331.41,1.52,189.42,2060.3,1.59,0.02,1119.61,18.43,0.05,0.4,0.04,0.45,0.0,0.2,19688.91,2060.3,137063.52,32577059.31,0.36,0.46,0.07,94.71,759.24,1.67,3.35,3.35,0,4,0.29,11.0,0.0,41229.67,0.0,13018.55,0.0,400435.47,1.13,0.08,3.0,0.2,0.88,197.93,2052.06,3.0,2.0,3.91,3.91,0,4,0.74,2.06,0.12,34386.82,0.03,25810.18,0.47,68693.41,1.35,0.08,9.24,0.54,1.0,170.47,5326.6,1.35,0.23,3.73,0.08,26.0,5.18,5.18,0.0,0.05,0,4,0.04,391.93,0.02,15294.99,343.14,0,4,0.99,0.02,0.99,1.03,0.07,1.03,1.34,0.04,17.28,0.08,0.0,0.08,16.56,1.04,215.04,0.98,0.04,0.98,0.0,0.0,0.0,42034.29,264.92,42037.43,0.0,0.0,0.0,41683.8,1042.73,41704.55,0.0,0.0,0.0,43436.23,3172.02,43368.95,0.99,0.02,0.99,16.85,0.36,219.0,1918.72,31.67,1918.62,0.01,0.02,0.01,3.74,0.01,3.8
